Account,Token Account,Quantity,Percentage
1H5jKUQTognZHQRuyT6RwTV7sp6Unx1rakvzUkL3uNS,9MPBg1BXptFU4ZoLmwPmN6aDs2M2oVPHmbQNEM1h2JMj,935882.24,0.09
YzbotD4o4fg4dPXaw8vxr4R44GEFRgmUeQRwEUxRLEz,D54Hb3TV43ZQfV5jp14SawkdhYQQoH6wiQKqUaCQ3HfN,931763.76,0.09
5rXdr7TH4TivparKZggBy1hMCsp8f8QcNrt12C4Af8Pc,43j6W3gksxZZqedSEkHxzHavfBW6g95XMJnfRzqF92Lf,924064.18,0.09
DSBmtjUJxBL5UW5LWQcYRmkYH7ue1MfdAZ74NwnD9V96,BcBTvAwXKHpmTjR18xTreEo7JAK86ApXzQYTbX6BWTX7,921562.70,0.09
VUzoSModJvsaUQG96HB3adE45gZZkupbjV6UoM5bdsP,DmQayWw79ASHvTw2ah5pURkt14AByNyUSBYjWSVh5737,909635.54,0.09
6Ys7ZujvPi1HmQj5LYxcza99QQrq8fB9dSY3LkCZnop3,AuUgikJ14KxJV6T7NBT2N75jrELSq4BNRN3euoBMBhdD,898971.36,0.09
5FU1H9WdaXdL55BJnRXQETpqayEgB82wx2wYpGDF6XWJ,9154aVmLMNHLMrhmygZcs1uXH5Jdb7E2jwWiahdCNmzV,886095.53,0.09
CzUXryStVMzaxkuKXn6AA6ZH55dKPW5GUyBQdzGLstQ6,BW1xXfUqCsnhqadpgUDp74kqTxabxyPeCSHEiyYdEJTD,885662.21,0.09
ApnCSEin7ddA7dGAgLAt3wEUr948JgxHK484csk2mEaz,8ZCUTWkc1aEwBWUMjpKwPMsAwm1RP8Kye4MrJH3Q3Kmf,877933.02,0.09
3AGFEJxHa5cyqUZwvJRj9aWcN1DNGmmGScjmaTLyBNXo,DSo7TAHdWdsrS9Hup8CRnHoiAKo91rn9FcdaXURzmeLt,877185.07,0.09
BtVagkHYeAuroy219XiZy4LwNwHnd5SmzwnEnTGdBegu,Fyakc5vwMYrFvEteuWHmKj8jC1xGoXh1bduqSoy1GqNP,876535.04,0.09
9S5C7k5y1traHtiruiCevCs5ZVC1GHM1urx9ikA5cuYy,HxjoKgaB1pcKUu2gdRewtw8tRCL5ghv2LGNgBEuQHtyp,863526.29,0.09
41WsZ6xxPtdeM1sCuaGTiPRJAPbvyWFENK9s8S4iKsA7,ERDHF91f2HpLP2CWcL8cVo4SmfRRqHsBDZdBhZerdsDt,862857.28,0.09
4bMzjGWh12dyjnuZB2kwRvND2sL2qPBkvgJB7NFS3oT7,H7de1M2Hvzg4bzkZ9pt268iwZvQ93e48LdTc1rixYVY5,850939.38,0.09
7miCGSogFnXMMadevTHdnqdFwx2XdUkDKt9D9TUt9Dr4,2PT5sQkP7GrfT3zLeVbSkeQbjJzjeZUMMqXbQ2LW7o7u,846384.44,0.08
DuvnnGBwArbGYRqi9fsPdnD1Cm3qk6BS24LfB34i4Avw,8AD3bQDeaLKACmBTGDToqBh2MMTCETxemPmV8rFHt6ZU,842290.34,0.08
egLERDDomHg5R1YohwSsmi8aXZEjUV3a9FFM75WRMy2,CBWyqXLNdU7q4CuTDqh5ZsVEyRZcvzxc7FkvNSr31pon,837309.73,0.08
3y7S6CC5DqemJuzcPG5bDksb3S1cehYPXRwjm6qV4Waq,54FZVb9F2h4xwqU66DRLyVhtB6a92MRgDkmYEybquBGK,836378.70,0.08
6JYZqgTQYu9KgrVwmx8YHdDhQaH9andzQgxjXEEAHFCH,Uz4wTNUGKXvg7cdUuKn52f6hFeu1RbQRSR5PerL3d8K,828915.32,0.08
CXpdZPZ32jrhK9ADUKuLJe2Bwdsaw1nYNerKaUj7X1yM,4kcR9hH5t8quj7xTbV6ZfQk3mY725bx2M3ZGJfUs7HmF,828671.37,0.08
Bxr1WAjtRoHp5rqa6mDwdUGVkhyRprUqd79KpfA5qRFR,7qyqht4q4NuhhtNmfnMdhbzjX2DUpW9sG1avrW9ShPbq,817956.07,0.08
8HAEH41fwt5XwYMJKVSSkU4EhsguqHgcpm5z27hzTP2X,C1ZPdwpEFu1kpz1hFKeRz2Te2o2iYDn8bzKzCGu94yZH,812865.97,0.08
FMrHcCopwDSzMWmgwdkfkJHkE9avoxahhLZGSMsU2XB2,FgF8C1tFTSs9S7UWM72hBbU3kGBwx4MPrk14h1Rnf4GG,809573.22,0.08
4pkVQfCu6pZLm7KSCw2q3JptJ8sH2CVkHsUeyGV7kD6H,62iC8jrkkAhgoj8ye438KBtHCxJ5XMGuKTC6uMG577eY,807205.11,0.08
Cp2fj1myFxDjDStmAJzDaS6dfCt5dX75kKM9WFgzrZwS,8n93MSR2xX36BrqPFAn3MaQRNWBNSzvbSeGt9Axrmdo,801642.25,0.08
7eS9Pskh47xvr5PQg6znJGdCDw7qWpQ55yTW9PCjSNuB,14qiKhf1mkRiVR9UwaCYwoq76RMuiRjyK1JQB9u64B3y,772981.34,0.08
9rQJno6krowHNTq7gd2Gn4istKHHaJn9XBPS5YWCWCr9,Hz9icrENqWKLmavjbL8ZkvNsArSddnkJEnptcaUXjfFG,769138.70,0.08
2kL3415ac671i2WJuYhmrZFDz25rgUNHG5oPnfTpHScm,7qeiN4ZixPDyrsqr45VuXKJiMkxJKF7ThquzbPrZQKve,757857.33,0.08
E3BHotN4STBC5qtAyfFSNM4S1TDDdjQ4QzS7CnFWHNR4,8ZpWJHX8fF8ETTE1ZbYi4hV1kHe2ArYnBWnHm9HoD84m,755995.17,0.08
9JEyPnLTJX15tunN1NbD544oVw6G4gsDg1U8CBctsMZW,oaMxMo6pCaEvnWiwqboQnuHPGkktzxyQCQF86SXk6pk,748252.12,0.07
9FA8K5jSjsmCkSJjWE8nKPujwBxXbFAw2M32erjNFZF2,Dv8dQtkkjjMeE7P27o4XpSUXAqS9QqQM75b5Dy1nuBaN,742344.50,0.07
DmzFgTZfzmP5aMeMvuEfJ1vpmY4yoWoyRraKqnynaeAE,3UN1LLtfBbaBvwTHVaezBRhF7QfScrQdoyNuEGeAhqbp,732461.37,0.07
AXJce8oJXKMtVEfj3rJkQE2o4QP6XEn2aoe7MGjfUxRd,5M7jWmNDyAmtDyi7WxCr5yoiScCehYGPnPjLs3ubWpHB,732021.04,0.07
BgUnQRFQrP83VogNwZSGhq5CwWSR9sLsibDepQPL8E3g,8nU7zNN8MMkv7TRF1XUqdLyh9NYcizpM5cvUXnyvtvxd,729196.78,0.07
FVFw4BqhaRGX3A5RQqmuEB8NFWhKNR2QKNppeutjbjCE,HtaMSqKnjY2aJFXiHF2c3Buuuj8NtvU5pECDkDfSiMLV,718568.35,0.07
4W5Cr5Zq5eF5VDnEcG4t9GadvzhKR9FEaZYnyb1kKdKV,AzTAgktHTU9kNiZEfEDP5RqTcxUHTiA5og35wURopKVh,714990.19,0.07
CUfBZ1zefcqzkCVuSa7m789hgj9ojKjyaeNpgbG628NZ,ACPh8xFexd1sTcR3i3UQPQxHCBbeZ1Tg62XoYiNpsUNh,710741.19,0.07
9ooLcTy6PhJbwUKAyLT1Kx3tRvetD3TqxWUoEmqHZzjf,8zKdfPciLDr71FUynfc6AmA2q4hZvSe4z7qkACz9dj8C,706163.27,0.07
B5shtqV8fSD8fvopJAJ1HVRs9zUAri2B7ku568PAUBzu,3YVxA1rjCSHHkojHNCtZrNqcwYRt3LLeUSbruryzAaAo,702503.66,0.07
HPxukrQ7TrkdbNJdu9ZVHCiErfo8NLwncNsk6vFFM3Rw,4LVNP7e3z2KWNSvF94FEu8qRLpsZY6N5o8JEdmwW6w64,699673.52,0.07
HP4efHcBq1HPpb4ojWQB1hUt8eLYucY9KJN87EtqYTo7,9mbPrqTMbmFELG22DAdd1RcTYe7cedjg1TAiVhmWGH4Z,691079.44,0.07
AzLDpHByMJHiBvPDc6B4GgmaRBq5HZmvHYi3rZe6yujs,BFY9nKZr5Mx1juBDuKtm38VLJEXcuiJi18vvYsQuBkTz,686001.80,0.07
5jQaKyqccdD5BEJNGQ5dPu4b6ap9pwfUqxCJpZpEmttC,2GviK35Bb94yubiB5YGaccPX7h3jDjrXX69em1e6FMrz,676257.32,0.07
7azuJrCBP4mgueZMBKAPRQC8dxFzZ52KQjjVK6xkLMyM,EY7ZRHxbY6YkwVbCFmZDg8sXe92nhUesz3E4AHoDtaK8,673016.73,0.07
51VGDWr8qTHZ7QwKXbV72t8ZdAzbvUZXP4VefX5YGCw9,BuYtiha7zUFNA99fT7qF3bfLmpU6LuyG6cdcB6xVVrVF,671952.46,0.07
EnBPNMe2DnKtPbiFgYmBpdJndBcg6zdXhAYNk5Yt2nPQ,D7549sdCgmzAvw8XA2k4DKjaDNoQZb7YNzJfbPZXLst6,669979.00,0.07
41F2mPwkUt7C91aC9jU8XPccYHMee1pbiYq7pqGWp1Uo,4DAQ3hN7Wn1kfjSsq4kL5oSYD1ekJtJQLd4VfjzZ9ZMa,667232.52,0.07
seDASr7SWh3FeGtUxxnkKoeuGf5ZsgDNcSudCdUNXZN,2gJ2jQFFRA1aZ5zsQgB7wapyaRQi2e8T5Ge1L2zyeMAr,666837.76,0.07
7fZVsDtd8sU9kpU8S2trBFESrLH9Bcw6uTZeN2hpA3Cv,9dh1c5ise1DkxfPiHHtCdtdWCNWeSHjhGjEFbZSVNBZ8,661467.66,0.07
CsL9H4fFngsdyanMfvsCDuHrJTZvMXgx4iVHS62H1zTp,GSdhkAAU5yYoFvKVoW8JNz2eFGMPD5aj1fX2GiP1TFD5,661441.61,0.07
HAVACtkEVSr4mHWfkDYr7jNrAd9d7Jw7mo7fVqteJ4b7,6J7GVRbtBiVXJVDoHZ8oJuPtjhMfdAwdxhSu5NCYTndZ,656896.48,0.07
5TsRsG3VR8qqT3aH5Cw6NezCsPzYjuwoDqtMpdcduQzi,6W67D7YCYNAK53GqZRZxDJJZv8tcWvic3UKcKs8vaCE4,654337.09,0.07
rZ5ancQ2V2qgyHqNJCktxJ31gnUPYuYTnoiSbwC5AtK,APd91QHyPCTX3WaSd3uscdVauhu4pJYdZMJH2jQHPCZ7,639971.29,0.06
pHh68Rk6dyCYNT6kH2vz3mBuFTyuq5kL91VDVgP6vUE,CuxnckdTGBiZnV84T2ZpToGNiGd8iRrD13vsziEcpH1j,623616.69,0.06
HDE9UUnLBT2ShTbTvqrw2FsQXZc8n4LmszCmjRDceEFR,8BCtRTagsWhPHn9Hdqarnu6CZKuS6iiDNx7AUX16nFAf,617873.11,0.06
HY2NFXerjr4oD9zeHEqn5LSdpFYJQRxvLQAapaGoDyxa,HRjN1ib7fpDTbQ5kn82eXTtAxPy8sTvYTtN17JcmiyHe,612570.17,0.06
3mHhjpb4Qmt5R9duos7uN3TsYZqGXb4paVq51MymFy1b,7DBmKjkdTKMat7sEKTUmx4qkV1DyGnZstNve4rGdZZmR,610126.23,0.06
22uvmbuNoQiHmin6csn4dgAzLeNTigZhDrLfEkqumac2,GKWtVjLXy85mvG4SmyFENh2pR7WPFXrCPvt31nemeJsa,609776.87,0.06
CnRYogYNPGofACeU91PFZJPw8yQ6RmYdVvgscXD9YB2z,AnwZrc8sk2LNpHRvnBaHsV7FXVwrmqsa1dWpsuFHJxez,599554.78,0.06
5ny36hmev8PHZSNqdVTgnrVGxQ2296zzdgNJsxA9wLBK,7yroR8ShtSSWfvvVW4cHunr3GgDcyvwHvvAxfykd3FEY,592698.49,0.06
4KDnUnfutVZ61dFV31hJu4RLnbw6EqtZioskaU1VrvBv,Eya8GAqKsWTSih8eZFf8yyWmNNkadXte3eGgHhnvzwGD,586035.44,0.06
CiJkkqRPvWmCPNCigmko8Z1HCGT6f3ZYNWtpHPKFrKSH,Dks8CNLXWmB9dhT2AUhB4xbvDwQ4vxjesdjFrZCR6DFj,578226.04,0.06
37H9aaGfYDo9UZjE9RRLLkfexBcMKJM8Z8GcMJ978LA2,CgNMJwnbp6ZXYUP5TDgu8soJaEc8ukBsjioTwb7R1dh4,576508.92,0.06
6e5REDjSvWfKkR7EZM3TGxWawZTgC4GAQTDFyGoU1R8W,CEJafqkS7CWxkA42pseD8DiYRUkhwV1oYntSbWV82YiT,572213.98,0.06
7JNAA2cGguTqJZgum3g6VfJsf8PSJn7L2ppwTeohwT6b,BxKTAVs2JP4W69cyVytJCV4h7q8Nwu7SNKxiXJtTuFJW,571790.33,0.06
DGfkVCKd1fsV4mCN6w7ZSs26zdNpgoBKxJsbX8wFE5XB,BqpTrXGQomxp77YiRgKA9W3komrCFEsDMxdCYTY2pn8z,569117.15,0.06
CFptKiBzxhtQ2uPWSkCpr48U24VHpeUNcrXjCEcfqm6S,BRtwcTHVjJ1jXZ7hiNpuhCTEGCFzwcSAMKS3zhYiKZeS,568611.80,0.06
Bfij4Kb2eg1wn738v95eA2cRn1JnyTGFyvmaCNTGN8gJ,5zCAVCUvUYJvGz4uRxmmeHw9g5fJcLdJuyztHBEE3oYk,561630.73,0.06
2zMgjXje4kvrTsppK5YCADJDeWuFbYBo7T3QETN7gm5C,3JCAqWSCcx5d8r1vetsCLmUFuC3BZHZ91GUg56ocUuBZ,549618.30,0.05
BBFvkBqr6MJ7koXGa4EyvQ7ryb8zxfRovyNSWvy3rgPS,8xTHEhSWhRzvFJe8EPFfn3eYS99dJutrspyQDyqyd6nW,536719.85,0.05
6MnPqYBoJnzh5MQMQDxpHtifgC8y3msTn3c9dRxm53s9,DzgnBjBshp5asLw3mM1ot5yT9T5wDCwAg1qCHRNnFZHv,530461.44,0.05
HcUM9VojN5uYKbpoJxKTKK9SMtGysS53TuJJsKAVyBEU,GuZz5sGdDKGa8oR7VivhhenJzUW4VNDk7fLNBXJkMCbi,529008.92,0.05
8PfkLBUjWnNZjWUfSP3f4eyhkJEp2KL7zTqiKPCPnEYE,AzWpHUpyZpxaBywHRKTK5D7qmFgxEoza3s5MjWZTRWMW,525401.42,0.05
2HHi9rRDsgSs9oNrcS8Do7naDAGs7wnh9gdwYtYyHY7K,GjQsmuLrUhchwdYFQt2wY8DwFTxXGyfsYGWxRP2SiPo,523561.85,0.05
GG81vmKinJakeCK4dZwgdnim4AnQuYDnjEuXB6xdQu6k,4UiLm5jdtDxVmTnXBnW4aCRSY2GSSFeLXwhzpg7ianAN,520789.51,0.05
7J7XeLJnhQoFf9y4ajh4jazmPcFbpWDBciuog4cw7SiQ,3wuZgfp8xskaLx8KiFZauhnmLhcEuZ5f5rXSULpndU66,519233.09,0.05
22a4PKgXSoiM4ugZuVs6jtgYGwHgw3MyC6Yxgz2DQNRF,38C3epJRRWwQWgiowwmJMpaM6WWqUkEkHQoSaGXgWcK3,515353.18,0.05
hcRfRfGeZK9NEnQ4BrsEyxVr2Ltt5HU8uXT3Y2uA1QQ,6Q5EThjaGyfSiPDXdtz7tRzkibQKkGkjAxkmQQ2Ru2zf,515185.37,0.05
BtjaFjRjV8f3Dzo3e5CbFQC1JiBRVFC8T69f2hsw6vjS,Hbnd8UG2MbiDGU61hdoBu7BiXBQCXiNuMQwPfaoVwtd5,514542.31,0.05
FGahz8GUfzhTHtiLR9Mg3DuNW2M1zLz5aLLg56KpFuAZ,2MhLRrPtwBuoZ2dquAtcwd9aoLDAZQievNe7mME9kMZ2,514519.03,0.05
3Gxp6U6x8znLEbFWxuLUWW5iMcxWiMyMRzMbztQkcxxp,4rDpm5yVMpp4btRSpFgkpMfzn8zVPSbykU5UMRSz67KH,508104.16,0.05
EWcXnyL9QXkyaS3AUx45xDDxXMPQHyDfgv4WsZi7zBq4,GQ6LyuJNujCipN3NdVErSKtTYvjwVbkWgj5kAiG71DRb,501224.16,0.05
2pjGoJ6DL4MkhC1bBzJnwBBujbKUhP5rH7yWkDmSbQeY,ALd2fxYmR6oEyq3mamsxZeTJ3f9A1yoPcGt7LmvG87UV,499568.84,0.05
AcY3dQ4hrahkvCwn7Mh4a8X3Aw9mTHWgVzSjat4N2KfH,DeEWQcrBRbUCuP9xhhu9DtNSkFrkyArtKVep79LtayoV,498289.72,0.05
AMBF2XB7EdJAnE86PfHKSxUoTdsUjGYw9GqBLydSZ5YE,Ccio5NDUWtXWsTtudVaj7jMko3SLSQ1vz4mXJZPzTQoh,497291.10,0.05
3pZLHLPgNj9xF4ycmQMU5pDvWnJCovQKmGembZpiniQP,6KJeXFNjzMkVNr2ZmGbUsN4w1FzYhnHqvRRMkJtP1BAt,497234.07,0.05
E8dydNKMRbCmQ1Kj1pspTq6QMwMxvA1RfTrxqu9ZZ8i,HUv8nJNReKdePbWsJ6XYRedndsrGKxxsezkRhHg6Z7R2,497095.96,0.05
96ckyp3MLeWKMuKAQGTrXP5FRMqTrVj9RkxgKEzjzqiJ,HzeAqmyUPqmTGJZwB8LtmDD3kztie7DrS3J2MZaLpHan,493024.72,0.05
6BSPpJv9MtgTCShmagKYADSiAfJ4dS7imRmC6JBNKpCU,9QKrMNpgf71JKJzMenKvi6ebdLV4WmsNvRVqWtTy5EHP,491992.54,0.05
8ekwuhT9u9ppPVdp5Xw2nEUPCkUTyjTp7DhBda7WpiRX,DAJa7BPtUDjHiFzgdWmcGTi59GY4NRCsWDMSZanzU5RE,490116.03,0.05
7rPM5GkyzWc8R1HtQcoyL6TcfZ4hZ18hDWP3VhKwuyd5,EerCTtKwsy2M4bHuxNrDpLfo4T2mMG6YYbX4TE6e2ZAf,488845.92,0.05
AroyQMkQKv1o3hdVToVUTnUWEQAvFnhQvcE5hxJPPNyG,Ew7cUgNNkhYTRvr57zM49CHpXvH6FagitG4PbSmEZ9Ch,487252.35,0.05
3XGwaRfEjhTJyf2o8PFR4aZF7URH63erpPj92k8QYsCM,EmHZ5MLE6wEv2V38hytEeQpvoiKEa2PbbN4hKNHdf3gW,485872.53,0.05
5uLqRvjdtM7c8jCpCsx3HxxzLEa8zMxgWLD7PLCbWe8M,7pbZGcRbgiZpEWw3ZsrFCHUWSAL4obmD937Awbfc18L5,480271.01,0.05
GPK5ZZbLUyPUkm6y3KPnEB6W3dRxpFei7j9Lrc8myuDK,DQkN63Q7dBgaDKt63VxWDwFdWdbogqM58vBWvAiR1EUL,480217.92,0.05
2sHW1o92gaDE8YHvxzqwj6dRZJNbDeVd463M7RYaoLua,Aofxn191C1UA346ZTdkh2wcD8oKdH2hvaZA5PNgyQnct,478909.26,0.05
2H6TjsYrR2FtPMa1X78KKykSNinALJmoLaSPLEdX9j6F,2onS8b3sJ5A49WYk44LDDHfL6zL2BmC9vZjkWekWZmn1,472240.09,0.05
2vk4YWgfwHsqzJH6zA8Awb24VRKaemi8iyg8WwY3GuYT,9oauXEz9CRzKcptLQHjkkopjo2p61wTYVuvVphNVHvpR,472224.67,0.05
6K6F3T6rHqiboVNwgVqnEYaH6VH9kU2No9ZdHmXtMMwz,7Vsr1V4PA96rjRK2C2Y2jEVs9xsPHqf3JjfkXnozbCcv,470792.15,0.05
CbRFwZzK9WJVM2B5hZjExzhN4YxyAtzbF5a1JPuKTWYm,JCBn2fUf48QPXpfvFHs9QqDf7zY485ccxiJVm9Xq5Z7B,470038.29,0.05
9QxPBP9BkWajPLj5w4WK1We2FPeNF6aS5278eWLT6cj6,2Bh9NfM73mCKq8jLN3hLmq1i3ZFQjJPvda5fbRE4EWXY,467553.11,0.05
94wBf8RqST7DL3ot7RTsFaymMgXUEqiPVcoy3fNci57T,9gsr3krmBsRvbf1KMWdwvPQzmA3X7CT1duF5KEnQLEEv,459859.75,0.05
EgCngTfyvirngkeqkd9o8W1X3LdQr1n1A1wXeSPHp8To,CE3JuyYM478oAcnoWfKmNY2LywDhQHSkRWuF8ywAqkxp,458393.42,0.05
GKkXzq9F4hzBk1fCAw9ZAVXZmTpfAkAD6ZGb3KoCdHF5,576NeGAKmZiGEpC2K51oMzuQJBsouYkuZB4TE8dXMShw,454593.60,0.05
Hs4HLesxkCzuYgBuzyrddW6VZidcvxJ9EY3xjR44Ld8,GzHWHv4t9enBGZS9m6mUNoso55Kwk3MdtBGS5PwwRgVT,452257.98,0.05
7dB1SKwak76C4t8KuS9VUMqGYFF1x6i6u42sJ1tTZx7E,8AoWtZa1nj4yxJTDaPPiT1cvoiGSodCy237YxKnrMHYN,450276.16,0.05
AUHAU2LaUtsdMuEVHegUgbQhzBfvBqUkRrBwgE12GHhx,6VujraNdEYAatnkuTBz6hkXAxfH29GJjioZBYCCNP1GS,446734.72,0.04
BusKJD7UV6HDTZFnpCU1Gkti2b5H5pJFZYdiTzRhVXcw,DCSWazbn9oHJ6fPZt87QMVanurJB7hcKNFfgTQc5DGpY,442441.92,0.04
23pWiu53DiMeWW9kJywAGaQPdV77AbS5KHCFnTtPjTSA,7Rho8NvKUgwkCyM7mteZCHWzikuGckP7JSnZHt4o2k62,441333.09,0.04
Bc3tddgTtbAPwkFzM94a97VmmYFUp1n2cvkP3U1Meiku,B85Za23NvvfdXqN3Gdr66hFySDF2r6RWecqsoAUCJe78,437344.46,0.04
5jtiGYYbv4iXcongsnRzKkeCeoj6BmNKfb9MdubpNVux,6ynnRMLvsstkSTysrgzkxdztgXDh7Bh1S1Mjji5q81TK,434293.41,0.04
ZRSc3NwyvKVbtFeo6UWY7kHJ5tHsjpXpBf5xjxNyr1i,HJi8t3wjzHo4eZncXdxH2Y265C4amuBM7LivLkMoFz85,434003.46,0.04
4eqn5rHDdLTJB1BMidgPkHgWftYgWMxnBwRjCKqmWGaS,2khSsU7KE3ChcoAmoAUaLA1SZ5vPJnDTUAubewoLzvJN,433343.51,0.04
EDZ9DoHu2A4aCkEaUPQxVzpFRX7UzzbBuWrAYjgHm6fB,ELHkvpYxNCDE1PB8795Z1Hrg2Aiy37kxcxeiRxkY7PSR,433117.00,0.04
Hnb1XYvZd67Ui23YGGJZgHBYUJu2UJA3jXJcMPsri2QV,BXdRSqQhRsEKyxm26Y6Rnw9mqztRCWF5t2b7xr6jBVc1,432951.27,0.04
E8dJ2qtsqxxU4pW1x9tea4VNbyuG7BWHAwzePCS5rdTq,9EqJ2vUNngAoKZ4dCG2RYTh9TLrP5iXEjgCTmZhcVajo,432556.47,0.04
DkWPfmavv5pBq9bnuPCVtguB85eqvSqhNioaoCrjJHDR,9CGVwgLZjH4TYuLV2xRB9QXQGTAbNH5vCRveof7i3nPw,430476.96,0.04
Bf9AcRCYuejk98hhs7YT5U4VMFJupU7d5njjW7gatPFx,34brALZeYxNwLhpoa8KfTHxgfyqKngYnXH5PdPxFHpSG,429612.45,0.04
HxS5ahaCMTJpBTC9fwEKzhDpQjnxWcikGH4Lpf81Jk2J,H8Ke975Db87uuDNYpf3sie7wHM8KEpW2gPKvGzJk11wW,422588.76,0.04
8nwxAVzjAWYJSLdyUM86hK96EyiwPDSav7owzrMiPkaB,FUe6raZk2WV2zhtmF8AibqUwnhsGHQ1WgwchYudmRJtZ,417292.86,0.04
7UKPDJMdXsejfThhK3HCgAfY74dw99PscEfpJhXJA2HR,G2dpEUqzXhCpk3XAk7SDok2pmPYK7XtBd4Drmf38XEPe,415046.54,0.04
4MkBk9LSg4HCaLS7aSXZYzxk1Kntexejjihak4huAZsh,8tXfX64ih3eTupeueiPTUdgXTP8VK6DkMytBWxdC54Sw,412590.58,0.04
FgcogcTGgHvDdGjUU9QaJmG1e1aKwc3DyWk3RuwzTzts,SwYd6aNvpWTaGHutF9QRx1RgJf9jxpiaJbLhPEfAvqa,406784.36,0.04
H6YX2NZrdMvKuNSKTJZuKLCUj3LWJxTNekXE89TS5JBZ,DyossAdxcw5oEN1hZHfrL3fgHsjdqVArh2GE9eKuBEsZ,399993.81,0.04
8hnZamLJMaHYzTXGxWTEGUnyCXkjdtTV3EQ4JWaUwzGF,BPaRY3jGR3TKkarcCRNGP1r1qs4KCEoS54QbEvEFKe9s,398135.94,0.04
5h4NCs8ar6gaKDRxmSzg5EzXqxJJYWVN2numkzrbzrga,3GkM3iMybuSsNowNjSSgMzUxNtLVknPuCTzpxfDVrDNW,396769.23,0.04
GMXLRe3J5L6i7NMuw86KbtgFwh6QLpLiVZNbZzGWWswy,HRivumaLWyA55SeLLzMA6pdgMQfe2bNb5PzHxF4NKxTT,393509.52,0.04
3xb4abYw6rUGKc1EphwD9nKgcwpTFK3A4vTns5ShuGK4,26TXMHdhR884vuGJHnze3ERDgQ1VKgScBWScmtaUXepR,393376.57,0.04
48A7eyCxXtnXDPpHGVmuPPHtPeeeuVQPQp4JpmwwTmjv,3HtEBqsB78wuhiF1zFiyen4TJSSo8fSX6Y4YJVkcmp8e,393121.65,0.04
8Koetzi2rckwBHssYpTfSFQgSHytvcY1Dg6mWJERWoHc,CkyG7dDSfw5eBXz9ybL478GdpusuE99qromt5tA9knGp,391939.58,0.04
GN6gXZVPwd4CoBkE8mc4sYf5JrBip2Me18bUXqxKLoVC,FJ6TxrLCno9Rp2vhs27LaMY6jJh9ZSaVw6qQ8fGwwmNP,388807.79,0.04
3czTq4SPvEfxVZDD3peQ4d1RudsyA7htcJefKdAftncX,8JqJBXL9i2U9dWoCizgRTXUeQJ9yHFjRQPvf3XohAqj8,388024.34,0.04
9MZzaqS9adE3wBcSqzxWn4WKzMJgD2uxh5ur7v5MSuqK,HdFFRSCqJ13PukxLZ9VPPvG5aaiDwmwRMxLu8LvqPmZM,381257.85,0.04
CyBU4BTC29Lpj5eKxQUC4znejX9eqmFRD7pzTLfAF3YX,FRt2FzFUxwe1poiFVAkQu6jSGfAdVUCJZRHy3vw451xF,381177.69,0.04
95q2QXnrEjaciLbDDV9ncsjBGhr8NKs5NGiBtvwg7CJK,A2GXfFLg23wyzZNYWJuBE1E4UEa3jEAS17MNM9k5Xat5,378361.89,0.04
38wveBGv2YeZjmxfePYnrD3xpp3EcXEvByqJZTaadUiX,62yg1ddAtt7ZAcKB9Zt4PCNwPQYR7Py7e17a3ZL5fY3C,372772.05,0.04
CqgFc1qpEr45f6f8qsqjo4DXjY2c1MB88KE8S5G8p3nW,HhV6LZymE17c4D88pZw4mpDrFz2nq9y35a6N4fLGyJzG,371210.37,0.04
ADbEQ4CdZ6FEdu2izNw6Wo15GQaftapqmm4jWp6NCFyr,HrKFPNvJyUJTZnsQbPr8sjk58fdFjgBDPpj4m6ntrVEo,362604.73,0.04
dawao13FkuZMLgZHYqnvrPhrdAwrYFELGcKB11qcmGw,3Ct7KwcLDdn3W95DVLn8pxgv9LRb6jr5RxPH1Na6ZFVZ,355986.18,0.04
FCg76J9p5bfnbw2j7GU3GYksYKTR636jxszt3LhaYFwE,FGcbxdCuF9TvMZodhvD3PwrDfSZoG1AqFXhLytkL6XDD,351754.32,0.04
F3c7kEk5jxVxg6bCvmPfRtamWs2hfmLRNeF3V5dS398J,9LRzBKGSfGofs2RadSAsPauFhWAM4yyj4qtoVVAMDxAP,351016.31,0.04
GbqJUdmATRBuXqaarZC9DgeHyr3iiFQUvmyEZSJTqR1a,2uPsPSyxHEFQJtVvPgNmjZgKvWrDXQxdAMbhb892yFj2,348878.28,0.03
CC8GF6CmrpdQXNfemWyvqDnSyBazciiornmFWd9on8Es,91DyNUziKuLUu2BDzuiP5dS7KsvM3Bd9FdaiMsovY65R,346458.56,0.03
EtqdWZcLSrQM2ebtB3EPxWg2mZzdLJg8Argv4TWQVuNV,9ALnyL7gcdrZg4m494WhoFXvMXX8t6qrkirRgDiKvrHG,344896.51,0.03
2CiJNK7SPckM3QYkgqFrSKevicxBKT3MEpWGVxxrUuHg,5s8KLYsmbpF2Q7P5DcFS9FdC5tE8gfq58oon6ND6SEvU,344555.33,0.03
8GLiLkyi9KZYkJxBMx264R1zX3MjLw9aZhMhVbMfj8nQ,CTa7KDmFpVxhCWp4FW3i8KRkZsZj64v5ftkyuduuGDWd,344471.44,0.03
6XdJhz3DcdvRUNZqGoenq3YNU4mpyG57XzRvXTDJpTZa,3UqfiuBw4QiTYqVjp6QB35q7vNLgcLn1gzB6RN6DcDoQ,341287.83,0.03
