Account,Token Account,Quantity,Percentage
68mmUkUh14R3uJTru4bkULpPV5ND7H2AKdbcLQTFCb4j,7srA52kVnusG6GNVxaJR8UHaC4SRkLeNEGiJApPbj68d,2840524.66,0.28
9eBTTDjNTS1AKYzzVRjp8WUfds25zeenAPEnv4DicPW1,U3U2Z2zxscxUX8gWddHDJzZZGqQfcBwmihHrmwvSayr,2768324.62,0.28
7oHRwzieLygsc8iDo2KvizCf8ezMqNNpAg2muKstdBUc,He2A9a7sjxSF9uPjE67vLbZY5WhvYk3FY8xwRaprmXkb,2765167.91,0.28
Eo8ttYZZeBqHP7fmBdMgbquPJ4SP4WSY2755QT9Z7pqX,EXPeXuQxDFwEEZGLMuA6jFuNRA1JUGywqz4L3gRxK9tq,2713469.93,0.27
4QwoJw7vvz1dLcUXFFmCx1omKkH2FEg1YAPjN83n1wUZ,HhvPXbCHDbSdH1fk8HE6T13s91CWZkqCprJfKqH6iEo1,2613951.47,0.26
6Ee7NNNNCfbSXKD1u81616Qyj1jK34DyWvvH5BCEsMFU,FJPvuZRmLLUbT1qpQQgxEm8wx5jSJK93ujvsdtZRqSuf,2600399.43,0.26
B2EJmfXuGfRWBig79njraT8S8BCkmYAEpquoJowHp3sX,G5eJvGJH1GcB8K4V7SoxdztQRrauARE5ChQWJe1BneDg,2599026.81,0.26
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,9Rp5BzGJfE36VJJ85TBFFdpggVxB3h2YhsFYjvmHJgVg,2593844.53,0.26
8tLiHkosXypvwaQXvnHwBQh96b15tpABZ8emCPK2TubH,8sayum5yWscBCZXPGDmoUvqT96AeEszU6VnGaMPq6NDn,2539148.77,0.25
9mXZsKuQGeHeVCcxQntr2LdJfWB9sBnXgRXrFj7Bfsg5,FTSuxZPvAvfnRMtu6W7tNtnC8QYBcvsi62eRvikVYT7N,2525024.65,0.25
A1m7rq5UgnSKEtwrhkt1FjJMgei94C5sugeD8W7a5yza,7fxDmxwExPYzK9Qe48HwH7PQYAku1fWfjR8gmjGqzvC9,2508470.51,0.25
4QmkHvmqoUkMvno8DRwvUkVYXCR4sRGvR7TjLPrgmQ1p,9eKtfqeMa8MXHC8qwQk4JP4orUK4JMNGbuv4aeTiKjwo,2505745.98,0.25
HW2WU2i93vTFurADDyoq6dFNL7ai8CefKMQUBxXUhQqE,zigSMo9mVuxAPARjctBHyKyEQYMcwtwYccYqx1qDJAT,2500000.00,0.25
3y1jvCpZ4HbHYNvuPcJ4vRHub9TBSYXc3yrBFRjKmgrH,DNnwxwhXwoKm5tHFJqfqxug9eo3udGfGYLqKMHgV5x9M,2457008.11,0.25
BHCm58VsiSq9p3hqjprLAs6wtjXjtuGnz6vj1i3Upe7X,LyAVxJM5y4rxnXJjrUZSHngUcNQp1Y4ZkNXnP12pnoz,2381051.35,0.24
HpJ6bsNhW4ftV1E1KtSwvr9yQ55ZbHaxMVvgney6gpoY,56BrPuSeAvrdqgZjnHbwgsurLoXToBpHJ6oTfvBLYpPG,2361851.48,0.24
HUpPyLU8KWisCAr3mzWy2FKT6uuxQ2qGgJQxyTpDoes5,42AaoE2p2JmesM6KGgD4SrfgepSQ5UxZPuZJGZXguZHB,2359782.51,0.24
3eGj9qx6D4CADVzunDN8MLcGsP3BXQabZ8xReEdgML6a,13yKs4sarx5Hh82AFcPwZaZYPpTPE1xDKND81cUfJmjR,2355105.90,0.24
9X5n5i1mugTjgGPhqf1KJDt8r4kD8TF3s62ttbxKzFHa,AuhdwjN95TSZfDbMjJMNF64ZVJyRVLLPfm9iUsEfYh4Y,2321630.20,0.23
52kPsnhTpjHZucGUQy4YDm8g9ykXPMC47iNVSVRscikb,5uWYWr2zYDbYq7ichbRaxxME5w5gK5pyWQCANSiVuJdT,2309917.49,0.23
687kTFNvKG9GXf8UsPzyrKbKpz5ExNrSCWfs7S4PTGiL,CT61SBNo39M3SyZwmhGDVMJNfy1YSpHCMsgWH4QokhaN,2296971.66,0.23
5CYk8fDvMdHibMtii2Ps3VgK559PjUsjBschBN8ncTZb,2au6C3ikmTvGVAk5ztvtJrzGfZwusGyNJU3rxRDXfaCk,2285423.18,0.23
65jT5wk8FQyUWcSjgBsBRLU5NiSYGVYwRSKRiopPNAQ3,BwQSQsnyG6zp3Qz3ZpHH2EsPmQ5wnyYKp7PWTfhNxVaU,2284200.51,0.23
4DKXXJVoJpaHF3bykCLh5XEvKxkHcpAcaWoXojUhFMFw,CLw7y9g9cHWcGLu2i2M3PSEj3QG9WtGa4JkkSRXhYtVv,2251273.61,0.23
E2p33DhyNbtGCZWPnvkjkmkxxHf7Ctpb4Y84bfuPXTZB,5ddPpMbAn894Q3wcTEfLYURq8eF3FDpp1NfhV3SrPRmk,2242150.36,0.22
B1do6vmDRtrivq5hQiUSQX2hgsyTqH1Ctqrdao9Kd2yf,EA6jmqFT5m1UxxiXr5GfSHawavg5cuJ9MTd1MdfXE35b,2227041.64,0.22
8deJ9xeUvXSJwicYptA9mHsU2rN2pDx37KWzkDkEXhU6,EfsbHnsj92AVKFMP9Bcfq3QWPw2g1yfS1iUddgsP6nr6,2184643.06,0.22
6LSp8Y5ovXkAHaynufRDAKw7Qtuv6LTM8M799rQpbv74,7xFCz3s314nkUTf8NrcwZgaB84wdpRy2q2J4FgJ4QgEM,2176651.11,0.22
CeVZp98XsQTqWMRbnrbxdSxKiR2WGpNRYLXzLKszHZWY,C9BojK9xHxWiiiWpHezDwuh8kCNoNZJco3a7N9Yp4Msd,2170493.40,0.22
Edk5xeEUV7F8Ua9U6bc5h25kAuwAqC6xm8mJCFtyffR5,G59Coa4C6KjAtEavgCsSAwKpqJBzQdiXgCnVexmKYFXM,2155949.37,0.22
Bf3zyjNFrj9cHxB7yWVpwjdVjrwdhGqftEM48VJn7beJ,5DS5HHR663VWW7TXB4gzDy43Bw8Z8YqLFeYnoVozoPaN,2151797.12,0.22
8T4q9SjHoB6Szv2fvUzX7z24nQd6ZXSvtUet6csjTLGA,D6uC4xV3wDVT6KEkGenbqeqDH1S2bfgiBEcAs7zofA12,2109159.68,0.21
6neoWX8Ak3wTHdFkbE487gfiK8gPnMmKWMNq9n2vzzvL,5CG6KNto1wLdqZQexTjN3T9nLLXr6uuLEkJwm6rFG4B9,2105459.12,0.21
BTCe7rnxYP4oU9r1j3bF25JMfV6nxt9gRZgRFZxU9iV,Q5jjMC6L4gnA25q8UhcEKG8iMHoiWY68EKW1qy7dqdu,2098803.92,0.21
4EtAJ1p8RjqccEVhEhaYnEgQ6kA4JHR8oYqyLFwARUj6,9uWEMY7cLN3qT4x5iFsP7WoYXvE6S8asRzfNtWdAnCoi,2066447.06,0.21
6PFh2KRuYTz5P3qazaYg65gYANKPtGZVJnNmtFAWGnq4,8CgNQrgmmDDwZhutGCiJCDAazHuT2CyKmCrmVxcd8AeN,2061022.24,0.21
3DKfZz4iHgu42LGu3ttQxqz6u4m5z9ptuar8pBsRqkKC,4uVb3muag4H65CqwJdp5pVbHk828TMC29UUs2Hy3gNhn,2035490.15,0.20
6iUvxzmVmdxUi45uPJmee9BGBDrXufaqS4KzxbcFMpyM,Ea5vusgHJeKBfMPHNXLU1Eyfc7fhmBaebeZCNBZWLuW9,2027623.87,0.20
J6HecM8j4iWKmLQwX7JVHWAhk786PGoG2sD7tpAKSrjt,5sujsoGUeBZ33kbFk5LnCrmUUhcXXib5Rw7pSN1LbuVQ,2010503.83,0.20
GSusGbXPnpVXHtphMFqL7j6D2g7BCSni2LmPHqJQTiZv,GhwjWkChLYvN5TifqfrZbYARKLhJpny68mWNYP3rNDeX,2000347.45,0.20
4rx2NK6YuGYZn2LKhezEgyXrTvo8SrdYy44Ea57SAym9,HNzQEdVpJhdr3JHbjPopuHPSTw9fkLBQ24cQMWXfoSDu,2000000.00,0.20
HG5rBijDFmhJiJxRgWabjY1eyjRbm12kKjfBxdTyAteq,a8PpXZkYEN1ndu3xDPHAugxEdG7WWS1kNWAPYdDPBwB,2000000.00,0.20
264LuNac8jLqQ1N86xFjxB4yNzsbvrTovzjB4X2RJ6wc,J4M9k5hNag7aTvfntVhvKHfaHeS4pvoZ1MQqgFX9qwaK,1998898.19,0.20
CCMJ8aCwkDwDyZXV3KVANxpZiwBgg9u4UCeCX1hTTdrM,DZoeCdnYQ8ydFafLCbGYWAFDR4dox6DjmRTneB8DYmab,1989000.00,0.20
5E8j8zjca1a2HWNjLZM5fYA7aEiD7qXR1NJMN663L5cX,HCPHNrnSoUqChobpkU1mat6dSmju9FJtsPG1hTXFvELr,1964553.59,0.20
AbG2iSuGV7RXcAvLrtGtwygTkx1n5mEcGa9gFgWKKs5p,4c4XA8zig3KR4YpNLC4eeMaGGJJRPUqVsVkaaHiuxost,1893121.28,0.19
GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,FRFSUZLdGNMuPd53VZeHaBt2muW5peS8j78Q6vusibMr,1864582.90,0.19
wRpbq1kYPRBMQdCRJNnWWM4sAxNcct3Go351Q4iTiVF,G7BguhxMrgfDnsNfGvm7xvwkn5fssJhYsZvro9TKQwKm,1862832.88,0.19
CKXzCmgNgQGonGvx9gpaHV9RXg1fHrMkQWmyzFuy4Cbv,Gw1b1Em2LEb88gBoXdtZKuBewQKWyHS6u8aV3N7pcPg7,1817245.39,0.18
9m9StNsXr4J9rYNPyyvUNKhuXQDUvxrZWaCkQEmDzs4s,3HksxMociP5owxUjfHngYucPprFB8C8xSEt7XyY62Vd9,1811439.17,0.18
2oUxQHuvHfrxJeAchrftKgycEHm1htgYEMZy4cTqaW52,8AeMASN5emUM8MooXDoCnmBQzZAp2ykZUEVjsVm1FdoE,1800000.00,0.18
8pczJwZDZrCT7NJpiYh8oPahw79L8LHqfY618r7oANWj,4AYPSB8epCEL26WbXzdYSYzx8CFwKWatQF3TS8mn1XzV,1767705.23,0.18
5RHwpYhS4Pw5X6E5S7BMG39hLw8gR7U4CsmkV2K95oP3,2gAeJGzQxQ2zQvwqU2ui5LtdHpFWgf683GAaxkuRTU7P,1734447.81,0.17
EfTT3Ub7bYVnqZ9YoWW1ALMeL3VAzMXL7J8BTGk2rukS,FZFgNRsQEEHHXZDy9mDKx8wDfh1czE2AbhGArJHEKzKc,1618863.91,0.16
DkWjJFAY3kk26oQ1bNUS1DUbVRCVQCQNGirjPG6JyVDP,5qJkc2J9qL1wNRAdZxsWC77U44gpGDcoJNib9RrN1Mfv,1617034.94,0.16
9e1KnkZ8Uz5UAABtYLzu3Yya7VpXnGcmcw4vEK8cETFA,3z1m3NhSMLGU5ceAsRUNHaNDiaeH8h7Jm7wGM3B2Dsbc,1602858.28,0.16
8y9ox5P36vD6vhxAbX3s8zSVA2XneEdrqvFBvkwH7ajh,ES6Lte5YcVDUdMQ95x3B25FoHqQyqT7NP6YuaowsWouW,1594491.82,0.16
3THYX4vgzh34iZTsfQU9ctiB6RAs4qCCQqDUB1nYLRi8,4YtEjZXbASRuaXiiMpC3kD7onaBGxS9WZcTZWZsQvun3,1587253.05,0.16
