Account,Token Account,Quantity,Percentage
2CnWpy4ztpfij4TMjLavHif9XC1AgdU3cuHxofE8Xsdc,96RvdMPG7sWUwL1vyTFi4Z7b9eqed8bna4mpSm2pveBn,78512.85,0.12
GFynjwFTQ734vP745QdxcNn6z3qQL3uJWEpw3q1byNjv,vsia8mGgR2tW8cqtgMCxxECJLK7kBvdZJqbdLsuSxss,77241.04,0.12
6FYD6Y9G31cujUzNT3tqpB59deKYC8zQsjLU3bVyJVd,3EHcyGHuAk4QhtyAvHL3ScqVuZ9TPhoV8wWWhn49avKo,76592.03,0.12
EUtDcmkZPkDUkszKGL7yD4ahnn5rDdg1KM2LaDcktHqp,BMnXGw47UxpoqyJ3eRTmmFSUxSPEvr59hRDY2RzpEjp,76295.56,0.12
BenD7we3cXhfpWstoM87P7gHXVjnMZ9Zi8BnwnbjHLSa,Bzj1tXMUGiSrLLHyV8SvA2yxBrZ99FvnujEMaUeY4sSH,76214.11,0.12
7BgTDJb696QMX8UmVNcAeC81KZo3YRu1FrCeh1MWySHf,Bwh4GRwACy5Gi2JnvEnfhPvZMMkBBNDqK7PZeeu4bPVR,74996.81,0.12
8T9DLngq5w8sPnsWqi4n6ueovAodeuaQEr66NRU5Xfrs,9WPvWuDmbLaxUjuqB4Fb4ty6PgM67NgTgYPgBpJ3n2EW,74485.44,0.12
8nTdhe9GvJxTf8YXSrzy7yGfwB6ZY6BuKLabTSU1PATr,4X6x8dpawCpknu49Th5nsM3biK1PSWJww9yEujDFPMWP,74473.20,0.12
CztyQaiZAg5YJvKajDq8Xwxwm18uRobT5eqDfhwZD2Tu,HMnVsdHZGKNkg2FqQ2yzF4VxWX5PAAui3end3H38UsEe,73711.91,0.12
376nbqCQPUq2mn83dqgpcw8cUHWoLBAZx89RWY8Y3iKe,9zEs3A633UQcyqhb8WSovoV5z4kEZ19JBsGg5ti3Bn4N,72157.77,0.11
2Zmv3Qzmjz94Ap5ugCf7h1cWJPB1YDCBEeEv4wf716qL,HLvuP7kL7ANTGrpWWPiWKoGBmVToYB3pb5fFz6Eq7xxy,72119.95,0.11
5RLoZ6VbRb4eBNxUgtqfn86JS2AsdhiX4TA6SnNZmwwg,2FhZxwRXhNZW23g68e5bsgm4tv8KfQyLB7XAB1bQYepL,71479.45,0.11
3HoQ1hZY9Wr9nkyac8nxQUJnB564yhWrDirZznt3QVwt,93ebr3MAcKugZgG345EioydU95HcrqmMyBD2q1CEuNfv,71415.64,0.11
G7SMzdTMX1GzvyKiBFsDetUkicXJh5fLg15HgDxJNXs5,2Qu9kUM4RbbF6u6r5adxFj2aZTcNW9YxGQ4hZsCc6W4L,71033.44,0.11
9Y7KcsQ8XvkAdFpTDQpeTQtqMxcVXvFWEi66R7872kr1,FuG7vLCwhM6DNScKC8BCwuJf74zvyoJzySYSxeDfeedb,70928.29,0.11
3ccdD9YtePDxb6YzY4oEqQjw9DRbJCyRa8mE3Ytpquhp,DSW7fdUUgko4Jide9i8WHMwoGTnrkgnJCD7JMer8u6Kd,70741.37,0.11
7DNtxBkhMKLp8XNPFEQYMrSqfFRBPWfGHTQxYKPAQ8Mq,FLx9RU9BWkTFBsH76txAQrEdxZ5P9U1whLstzEs2h54W,70741.37,0.11
CyWSHT1KrUzRX6BUAQVH1VpfAiVHYbfFiuqpJGZLBFWU,7NMieJRB1HEhTMNHn9mPWQpsMcTVoGEAcdECLhRTVM3n,69452.72,0.11
DWNotXQpXHpGMXziezD8KGEvQqnFS1g63czqLK77tXmL,GmXGkhFQENaw3dna321FvJVqRQp5XvVkHLTh43J9ALfF,68901.85,0.11
GpDhthWWQMR2KDU21Zn57bUx4XNX7td9PB9q2DYyZyMj,BUnErVYrW9xE6iVoxSUrepnQfjVRaJE88P2swNrqk5vw,68721.53,0.11
9kFsDugA8yWjYcjoKgp9xTYetSN7G3e3tZyKwFfjUNLT,81cJSxaJT2t3UhoTGeKRtarob7FsydRpcRmmMhrZx6R9,68512.70,0.11
72yFFbEHgv2rAwQLXtupYdqoMtyPiC2zMtL8Tq44rybq,EYfz7mRLMyEsYjLcdBSPPZBpwQrjb6sgrB3uTyhYVGzh,67991.84,0.11
F6NFpHjWqRGeUpSbUDJ5nE3sf7V7QMBbZvNun27eq1Kk,Ho2ZFvWi7EgfnvRGr7GvHDyd5CwPxeK4ZHuQpwBtzCHH,67770.29,0.11
Gh8x4Uai9WjLTbbPt7biEHY2NTQGjiT4pGe4v2nxagRw,GSK3oJgcKk5GU8mdEuWhsE9xZmuab3jrp6ohmyc714YV,67373.08,0.11
EDaRWpgsUZagWaAs6rt79fSTUhTaL3U2hhuG1noWiyMg,J5ZBGWJ55YhtNxGqFnLxbuQtnNUsFZuGEcGS7GDQszNN,66732.52,0.10
Wbje5Zz1iBQdvSh5TqQTtHNciUwjHUgzq13FNFa8NMA,FpMycAwhcef561ni87CaQdCGujzqiN1oCXkHotg3YTW6,66231.69,0.10
9ugsY6K9f5eQwt39sdm22k2sEkKgb8ZzETn5N4fHKnjR,BitWyN4eNzKYVg7svP3iDQqPw8zBsthkt173En7nUBfY,64000.00,0.10
BJymb6gUfTGmBq8Ps585u3H81bK5ahwZvjtcCZE3e5oR,9E87eouFUVvbdrXdEBHDhb5SDqSaSBjE5DdcNE23d9MN,63490.42,0.10
25Lgvte7opo934ntriM7RNvihMKnLpBQprY1G6qYSgQg,6aDiBBhwxtUQ64xA7Q8jfXaVbAcmKqhcrdv8h7W467me,63151.83,0.10
GGw2q3q13fPseGV3J4i1nbarFSwSbaeyDSZh1VjXU2KE,GNqwjbVZawf2ufSVBqiBLUMcuXr2m3yAs3LPBELfc5pL,62950.02,0.10
8DCjpFqRaxibjYDrFEXAge5hrBtFUq2VeYWgZvZFqRZn,HSGSmZCccCWMz7TGy8wYQuRKtsDcctBEgeAoMREKVaJY,62917.75,0.10
H9LjsRrnQPzcfHReL9XDhQYr8negSaucpcpXgbucQN72,BcHP7mCN5Z7r2mH6pzKedTw8zPwMmDCo7mMnc9AKzDuz,62395.19,0.10
7eSPxwFCfkvDeJVr2Sz5KgaLDKMMDF3uW1LHGR2Hfr1N,ArfRDcZLma28mHcSezZAyChEfBzViTk1PhkdE3wzGb71,62333.91,0.10
4hweADmTN9rBPisMQqJKS17ziAbCsk6vXzkqLJqCgfHx,CCzsUZE91vMF2L5oBva5p2SdnH5V9HPR3kTixgs7HWRv,62151.89,0.10
DNx9BS2fi6gjP7jvQQUzTkhMtdZ9yQVUN42byPeNYr6k,BxYxVh7i4hVyDHEvAphEiN8sGXyTkBjpP5gKGU3144F7,61109.72,0.10
WDGCm94qKk4iokeg9zrvDa6Lg7tU7udmaXdgZ1uo44Z,A1PzgSS37p1krgDtAsPpvetRyERcGkpQ6rpWTv6rU3nn,60780.64,0.09
6jWQgXbXsVfZLwtcELEhLReezS5irQsPpmsTB2bpGah5,5zSTNPSbsSZFBNToiYtuavgBXtAx6YLMCL5S8U7RsRig,59859.24,0.09
9ZRFUaF9y1scnikq8F7ayDoZ1TWvSKjRidKUaUHJp4LJ,A2YSVwrQefwUj2n89Xtn1ctcm8i6wbE6kRJSQ4xpjZ4u,59144.35,0.09
5PdJCEZPzuFiUopBp6zSCkErXT5ZUG6wpczn89QTpXPE,BYCzVxLq1nMgALp8yJFyt6YDHn2U31A1rgn7brWfHHVC,58792.55,0.09
JA6vAW1do25A1ucFZQ2jferF7ZJzSojLN1WnL4qafANQ,2zwvJ3ghTjtN65RWCptVxBbiPaD6SRFMRfeu65Hk47jr,58602.60,0.09
AgbS1fn8o87JbhSjoDZzpP1KbiH4EghEFzbL3NEcLGrd,6mgKtFvYkpGcSVds3dDPrJ4bi1aSZuqbnPi3SW2VY3q1,58531.81,0.09
GDF6ocfnuan48G21sgSRWMWDEzTfGQcMyKU5UWy3ga84,5cCkRAcKEnWc6cL3UTZfL7x5HZ8jHA2BaKMxjupuRjy,58327.76,0.09
65AJdnUdt1u73BakhQ6tENzZkoDh7SC9q5aK29SjnttW,D4mNdbARFSx9ZzAug248wSVhWrG6BjgUG4YiDKqiiUXp,58168.13,0.09
6bV7ordPYjLFjzMPVdYW1gDDxdC9MY6nmEpyuiDzS7To,YL15KtMLqnxQCPKMR5ubvp4FDGbWJdhFnvVb4k5UKc4,57743.63,0.09
29cJtYScRpNDDoQdcUzTGdTUN5stg373fXcqfaV5dFDZ,31ARrQqFNEishwER4DdXvfLvdoE4wSQU72jaMDzoSY7D,57280.91,0.09
7TJH9qEWVKX1FMcz4BJperLKqEUB8dVHT3BEFmKibQWb,6QkyGdjksRAyzFNLLX9gA4K2ddaXSMmC7WSPCKs2LT4f,57191.66,0.09
7kmXjyuMQVaSircNwULCVKf15ZJXMcX4qQSbDJN8Q9cL,6iSUwyabMZ3C2cZjgUf9qradDp5o1SXPkm3vnoHRKxyX,56811.61,0.09
Df7DBfbeexZEe56aLRV7NBpJ1HbCrypgNf21zyhyhPU3,24MBQ2RJaayDCb4wEumLSSm1i8wkRxbjPhUYBaWyh676,56579.64,0.09
DwARWqkaLRC4GbQeFXcYavuJHnKoD2m2cPNJbLPGSfDe,2hky1ob59BiMtXJzmx6bFp6y1seFwrAenTZW4mh8QY5e,56294.41,0.09
13MkNjqM4PazFAJsUNFYazyGE5vw5sB9zy2yFvcmW7jq,A7jTHB3RQKBH43m8JpJmQbYPoytSq3UrzGpgjPPLpAdQ,56064.33,0.09
Fsfgqz94obg1WdjiwMowRGdY8SJMjoLMc9KfxPkiyij1,AvqHf19HvTbCskwdYmNBijZfCiHjmuUZpUFyGqinXbMA,55143.21,0.09
6zcqkqQRQbmZb5kfSnuyWd1rSNcuZREQRgowCTFH1gtE,3G87S11wkWMbUvRL2vV7qPgPJMJLG1tweCtSmHNJQzYD,54636.35,0.09
D6AsK3BGFLQ2XcVcuVXiAPhpV9Q2yQJxB6JyxvaxqFUK,BPqjnUgwNMv7BiYBD7ZzzeY1n8gdnbrSdBK4H7S864PA,54339.04,0.08
B7zikQybmMLDcaFA5QCr8pvGWUF36QiHHnU6PBx1Dwri,EZg4cH65xjpYwZSKUMQfKpAiP1LH8mMyj7LiZXSufx52,53905.60,0.08
4a2yiruExF2REriw1L4CP94KYgAQsY3jan1U9aPx5Rpr,tjDdLQ3Ges2UpfhAntuL4WeNr33sLbkuxk7betaV7Wt,53465.31,0.08
5dq8ARAtw5mbwEKMtxMJEYCPsRyWFYJNHL7mV9iMnqwP,3j7UBmMRuBXkbPxd6jJSHqyxMuXG5Sao7MQrchzpp9HN,53381.24,0.08
4EM2iKnadVcZrov6cTwvR3Wpekdy55JUxpnRbaBvNmi7,HH9dyyqtb7rwebrq439dMqHBYqBXbppHK5X9xxRuozxU,52951.04,0.08
GXXyT6No891jSD2nR2nfdxRVVXqrMN2kjdhAAdL4XFYm,6HWMHNa2VpuQ6HfoEV6GkK3JsJRuajdjFQfnxK43dQHP,52887.15,0.08
G2xgHQeyJdsPSwtRnuSSWAGG5YTkXPqYu3QKqKykZiEt,5x9SAaGeyWSu2QhvwY6ymbeysFmmZvJ3f1yCdjBBDtaP,52827.65,0.08
rJvPMRQSsEszk3fjBX5By5x7kqpRsMMmCvirxf752HJ,HWKVoz6kPuuqGyxUUkSAF9Js9oaUysMUZWJdnPqTgpo1,52382.91,0.08
6wkTo37XGcinz2TsdWGWW5nBunxRFkqfmaRrbW8g4mnr,4SQh5964JGGSs4oDd9oHGb47oPDWpF1dfctZCWDQKVk8,52279.61,0.08
3iqPXx2b8rGFAeAbfoLAb6sZ46d7A63dyi755gh5VLjk,AWqU7XZuparBSoqseAGi65Evg7k421ytFPksh1exXCkk,52167.61,0.08
A1d574wMwb4w34gR6uU1T1yvjawwGNVMtdk4Wb4wU2Dz,5QV4Ci25uC7vTLKnXVjik3BpKsyTprjtUkCKqtH7UBSE,51674.08,0.08
4aNEezGupZ2S369cFWX43g2z44rofcNnyh4yKkp1g1Dq,6yzvvZw7ksAuaA8Fow2a3DMqzCFpvuH3tw4VQKMKMMCF,51206.24,0.08
4k8fXHGq6gNrWnH4bbFcpL9S98CVyhStDzeWg3678pTn,GgzN7WrjxRECVW8Fuio1bqsrLEog7nRcKW8z6eLF8nUd,50823.00,0.08
GJKNHsvy65Nsw6NrzmCUZwwe7HFKW4KcVgkJfPwi6Jio,BJMrLUtu6hTtV4aG1kKTrmzVeQxDgxRpvRLUFdiMZDjV,50815.08,0.08
Ab1qHSG8zHRvYrvscqhbLxgQynBY5qw8qY5mxLgwG87U,C8poHYqgHAvEujzoxENKMmgTyfJw1Y9Z7Y3t7kmrJH7d,50583.93,0.08
9LinL6XBakHo4GcNtsRMAtRqSgEo9pD4zp6JzSb1QZP3,62heG6vRt8VZmLRphAhBHu9ndeEgh86TWUQqtKYUbuyp,50551.22,0.08
CQPcj6ST87ofwQ8j8pN4G18zj9Q9SD5QhhJCVUxQVcLZ,31PQyRduUizRL9fwXDqz9D5tiufM5s7smkf4uH3omQ9e,50197.27,0.08
7CUaMvvbe1dWgfLopjRa1XLtemzi5VoPtfdsKdTdiA3p,5eR2EUVr3gmXXU63Wvw2C1ZcoEmzVWfoWB4kezr8ucfC,50000.25,0.08
DRN3SunPKcx9AXH1665JyJcDRnt78oYLQCyhkceEGkAT,23NDPsvxdrfgZoi1Vzxjzy4mQBQ9vgMj7gVFJMdMu2X8,48631.20,0.08
12dVW1BoFDPANiwxxdKFbkYUmJjXJ9yDXLNcUY1E7zDu,GLZt48boCmmDb4myD9LPoebzRkwURQvptDD6nzMWVPA4,48089.68,0.08
5neKbYUzjvHeJ3UhqgQfSbN7apmBGoMNXotL4RbPvav8,9KZGdtaTmjSVd4NG6RHMtTGJrRzKbhKoWYJRCCvpFYot,46371.19,0.07
5jnpo29iZvJEy368PYqLmk5saXC9CQwRXNkTVfHAyuht,DYgWwi8S8DU6rfduf8Bdh9mt4iaZrVRihiVnzhtQy3pr,45194.41,0.07
46HhWHEwU6E6JWfMrBcSvhp8ihoH2ZWFGAN8zUQRyM5C,CrGs3aUs6pxLeaKojJKNzv1hd1ChbksTxZZFdYbv2Anr,44957.42,0.07
AArPXm8JatJiuyEffuC1un2Sc835SULa4uQqDcaGpAjV,De4iahSswxPXgvg9NCtUesDbwUsBzbhnrbL7qDaLcWjH,43743.88,0.07
6d8oeDZ9kcisp4vobXvJaS1Y57eDZjJdanibLLxmiw77,CxAFriJZa4Y7fMvudkRvRZfb71RLp8aPLBiBzZ5U9ZkG,43366.44,0.07
FMkt3KCgHzRfaC1gWSrZKSdRUyGSqRRaoxfoRzWD1Grn,F2VPwjJ7bRTAynvfiuY1HxjqrjKiYC2XAwsR1h8zyPrv,43253.77,0.07
GXyCVgBazNdN7PXtKQLY9FfdcKVtAX9gjtbCdveJcNfX,9A6DbnecHNvpoHc9iMsUeDkj9kBCcWtMdtrZyHQFZt5d,43233.65,0.07
57mzVBeCVhRxdzLhPNAYbAUz1cxRPpLovXiLQTXio23W,HM38AWjZyV2Bahiqiet89ojKhneMXdeqPb4qGk2bLJZ,42907.00,0.07
7qZpq76bPsMPW9wQQtN6V6666vSQGoobcytkyabbk4zw,4y5C4iPbMSfUo2yHD9MzXY75Kg1DGgm9xbpAW4ZYyhTo,42574.58,0.07
J76zd4y8CAHk7kJAQ4fFiT6Js3xLbxqUNvYQnH2QpdQn,Dh1UVZ3e8xC46KRH4dUGhD1SXuDWgmAFdngtgkpVcaPT,42535.77,0.07
91Rv6zss5dBDpQpdhvY3x56qh9S3qgxrzDMyAFVoPQtd,Af5Mf7xtHBbpeZHBZVPCnkReAsZDz2tYUm9uoRaUBGto,42057.90,0.07
Fvkmxyoph1bxVn8UQuFB8CRqf54RoGyzexKigsYhXcxc,CEEdmoX6vfXss8uLrw6udJFXFjb6wVCErecCahCkGZ5Y,41844.48,0.07
AgKqBvRZKGd1nbK7VvtWHtzsai2Heumfc68idmb2BQgD,EdBu5A1HT38cYeoXx7BaZ3A5bPXrCpVBvGwxNuf2GwKr,41813.15,0.07
2NZayoZ1fQ5bd8NU5ZuzgHB5Ggvf2pdpd3qHMNDxQUHM,4WLdEr1yxB5x31qUn3t3WjoCpyatL2Lbq4CKWDytBsMC,41812.18,0.07
Htmg6Z7Q6bLCoLXryMJG7zAUDkPuYKTU58ZA8w2BN44C,C5EWYNjE1jxrPgGSpke7GUcuCN47WwHBns31UAr6aA2g,41714.10,0.07
5ADXCAcaqbvH1Fd3wBf24KDdEGDDzbfbmf19gTJXXF4h,2CpxJ3YjaBywpDhxSxuFPJLtxHzNT2MEuo3DqiPoTViQ,41546.75,0.06
6EWgTbCCjV5Qg18MTVGg6wtn3MLMNUuFzGaS3PwmTnZx,6V7csbpGSNMenxBgGQz7maCcSFybK4dn5LwEWoqUaSA,40948.55,0.06
GymQwBwk64MxdauhAGQ3yAyUorv6Q7m3WjsipZMEJXfY,9anQ1nS3kj7txH39bJHwPA5JPmuQrxY8ve3evM1hfYuQ,40856.92,0.06
2DefdoeJe7j1wFS1UVB2GW8am7t53PMim5nCYtvVLK4v,3AtJUA8RJXmHde5vp2PMG1mNS4iCkRR5CfyDcda1hhFJ,40708.93,0.06
3cdnJbkVqXhtcp5zayrQ82S1Pm1VwkjfmacHbXm9huxW,GQoGhFUsZxMr8uHfnnVnLccVYGrV4hyYnntLASpty93K,40706.88,0.06
ARVWzRTC5RmwWfJbt6dZM3fgDWf4XyQ67ye5Rw3ZLJuk,JEAz1QSJdzmEvTcgKV3P7H9af5djVJzcuKBxNgRx48GC,40343.70,0.06
59UC2yWh6nE77ypuqYrQUArgytVLjTDMAd5iC6CYekNS,3C2xU6Z3J4TWawTiULXFMVNuL7BBbqu7txg7KEJHBX5M,40188.00,0.06
3hu4nBEGu1s5ZucYfUo6vGuGJuD4SPdZaMMd6m7Wha1y,FKfa6vUK59rJWSAAgxDC2FhicZbWyFxzv9GiBZgiMccE,39701.70,0.06
J6m6vMTC8h4TYTh76w75kAmoiXqULodxfSVr2o3ULhsJ,8bBJX88wGMBBoGNPsmtyLAdnDXxzLhGP2e7MjBnH9Byi,39209.19,0.06
F6P7AvnMAsQztn9TRYdk5n64xmeRqXQcVuqSh6BhYUrX,A4be9opDKcGhExUXBQjvxAQFDhxmEEZGKXxp1ZHMBDq9,39021.76,0.06
4pMmFUFMe3YKnLHLHgFneeymvxta7EVbbTkE3kPbWNf4,8PMfw9be8podih5Y33pRJAYdwFKGPWwSPdhAW7KaswYT,38823.28,0.06
mEKRX3AF51SB5K6nJYM1w3sckDBfG8eZG9MXPWTBhF1,HKNhxaDsmU5NixNE1c4evVEbZmtvhm7VP47n5occtFTx,38389.42,0.06
4yoDTYSSFu77RyGyGms1oC2m3e2QusvHXumc7uY6hjSw,GuU9yZj2oR5UuWQGfnmBQuVBJRmT74vbUrJ8MSQNEZP6,37890.42,0.06
gVp6ECDHx8KSzsMnqG9WYEqcvCxc51XmUE8gUmD4W1T,3Zq2WFqTPZ2szsXb7xXFWPNYAA9PMX86BQGTyupWHcF6,37861.74,0.06
7bFtjzSQfXUJyEvkGPkDB1bhrUM3FWFpysZciJGuLhF8,6VFE4k8dt82qJvfzVGfmfhv2694As2ChbxdMLW1D75xs,37615.22,0.06
F8W5b52ztAQseguJjp7btGwbBB2q5xwEEgKdw3Zrm5kT,48F42vpjq3HpSmBc9qae1EYUmkZJ6zvBbnTDVp3CPr24,37507.86,0.06
7gypJVX6M8cqrj9RbcPHpMQqkP5zHYk1xsuRG1xuUh38,FG98n47QrXSgfmFHsv83J3kDBcB1XfpjU6U75xBjtj9x,36851.67,0.06
2VK2two7ewiygoSFALj2M9KytoMYVX8SMmDrrDU82vfp,HRiB4896RhQ9CRoVjNG5VTtfZy9e97vCEFDzoQKCWUje,36776.62,0.06
7NzB7rPRCDuBCDpnhoYwv8beVrst26X2z8ZJ7XpbVsME,jpWhe3G1N5eQuns77TSR5spuc24H9dGxxHrMBh7AxVa,36721.28,0.06
G2pYpTfya7ap8RvdjRmGZyyCVqrG5d1dA7Jgo7DFbTty,2aKpSJ1dnera7iVpPkqj5FsYFvYfy5SoGJ3WrUstSDX8,36678.77,0.06
A2HL7A5rGyKHWohL4KnD2U2ZH9G6fzK6fGDAmUC1Xyyd,7uma9YJT3k8onoREfnps2quYLgsaa5zK4jtYhWTZHs83,36666.86,0.06
3o6SLF9RiE9DBdzfYVCuwZQnKZxLfoRgFeVukrsouE8F,8dp2GUTuGRqbBQuBAqzBe5ZkUX3GK9RqGzACzBQhp5qv,36624.58,0.06
53jBwJ1MUjYPYWx4UJiWon2VFvHUBYzVqBdRZKncwq5N,H47PpjX6HYoAxSVBYnSRboiXUDqFHnu4UfojmH4XWVKo,36583.06,0.06
Df4UzrTGSK3hArt594Jnj4wd9AgW2pitVzvuKxjWwCY4,5JFe26ZeABfwRW73Pk3ZB7nEiXihYznKd9ED4Fpfnw7G,36442.47,0.06
3AXDumE7L6uM554Y5NRML2EpDN26jQHkYCBAS2Hk9rbN,HbvYcU2paJ1big4eZcvfu4oF5N7ekLBe5uuZTQvRh4mH,36305.35,0.06
DKhuQXQwKJghCHKAD37M3xZtE1cbpeVowahuVGpGL8Wc,4izT3kp5JBAXNWbSJkTzjfoDhTjJAuZMmoH7EsEBXGhW,36289.10,0.06
rpMRfzKtZMsSz9MMEEhDZGSSoCPs9TQRF8snNFfNQq3,BieF4gLfnpNqbhWCwnxF5XopmtaqVpJhEStpDjmhXKHU,35927.06,0.06
7u4mqEudZEdq86NKZPzT5Wp48HvR8ywH9eJUkeiLoK8G,JBbbCBq8trB4qqRL25BQS4TX9QUmZZzX3PUzPWXjPxPs,35601.32,0.06
94NcvsxkNZpRYXrj3Q3hori8LozRWZZaytBnvzfJ71fy,2vfEVCpcuBScSrzH22jWCPffiFpJTd8TdXLs329exugJ,35348.68,0.06
GtNkqDCEN1gdziXpCF7jnzdN2BMej2ywqjWeWMchf6fg,BdzHQVZ2xnR7A5eK4nJYsgD3t4NQCFP8oKVMDPbojrTJ,35254.13,0.06
G8TqfndgeHDw4bbUPDEa3wTajQ7VF5PUbnp5JxdC6R4C,G5CbSNkDabVfBpAntz4ifzgMPs3dFQitoaLkn3QA4EVg,34700.00,0.05
HsAMgvCdCKa4hNnvYfyuqWD9uEXAwPWbaxVACwkmd38e,7Xn8QbzCjEVHed6bxsZHaHpnzjE5QT6mssSKphdxieQz,34628.81,0.05
GH3Byd9Mt7dcMK1UMqCYaoq7ijVK59FxuxBQ9iqmnte5,Gt2N2jUn86Dzma9UdhdEajp51w9YpxSuYxhvo6zHHKc2,34565.76,0.05
58LPjMpTm39oGQSLSrNQnwsKnZu41oT14iQgGJW597NZ,HQ7VXV2dsfUxDXoqvubU6CNL754mQ5qZYd9NJk5sKDDQ,34500.24,0.05
3gsGMYJtCwc1JjwaKkdRDbSFfUKv3k3yafrfx3iJfMRC,ELJ27rRPzg6rKcXaEnwHtzVKttkR26ahZbw8kcPWHwRh,34491.28,0.05
FTQtm5FRzNFnJAEAXxKPMM4Ewbn4ZRtZskKHHxNuuEf7,ETZygMnf5bPRST6DbjefFCHpVkqoHS6zSVNza5LNZC5J,34406.13,0.05
FVmyZcFzuyz1ZeeTNxTUADz2FAdW6sheT7ncFsvEjLp9,3thtAhenHRsA8H4hZyrAJrkLURts6RTL8G251H2LeZU9,34251.73,0.05
HCBSSWrHUAJuVoQcUA65pop9kRzAWmwEEqrVV9fLMGX4,6LxtLsHW52Xaz5EbcxxEwd6moF3BP7G8sV3Dvr4ykQPo,33875.77,0.05
6qcAQ262vy1ZCAVogfwqwA7vnRzyC5A9YAiwKZq8FUWg,3y87esUBBCJNGP5nNVRyp7kKQxS57E8TUupUeBHvPn1B,33790.05,0.05
9f3auDyGomvQPQmjDFitBWiRMrSUhRdCEbvzq7gGAc9Y,A5n5nquFVy5PDpU7v9PiSsLtFkLNz9f1Kg4pYakmjQt8,33571.18,0.05
Gz2HyWP1XTTLi8abmwaCGMbbqf1E1PS3NjfdnbfD648L,9TbFjC6K3NJ7US5BfCCAhGLRS5WFrDnzFRgrw6qWpKgr,33454.42,0.05
BsA6aFD7NjJcbCVtxxzApKvXWyn4Ze8b2qgaz6p6MY6g,6mfozKX3s1nrsHwreY5cyh4AX9Bh9nLUhxBMPEjcsxAt,33295.05,0.05
F18mPsVXR5SrnRyP1vTSAf4HtmsXMcBXeDVMNPrT3Y8x,9C2tb3WbCmEr9zaUG52kWxUQeJtsJXY2iT1bAW3vDvgr,33220.64,0.05
BEoT1zSKfaG64rsCXixevLuPvCsRBq4F4YyL34riptFq,ADfaNZsMa3CdrE1ucmjibfzYBSuhfKJZJQgvX9PjtLPJ,33068.96,0.05
EToskLeZPEU5VvZ99Lu3Xbcnhwn8zc5NszTD665qCvtV,D1YCof46H82eL6wKsuYj12BVj6SJnwxcH6HeZm219fAR,33042.19,0.05
4QhrQC9gYBpak2tom7agajYj4HngHSoLQVMZEHT2AzfY,5jkB8JorsfaFny8MLvq95fvpDzAuqrQWSGy8DcLyryf2,32403.23,0.05
78anDQVF4myVrZVj6cpWKeRzW9RR3VNmFrFCD6pMo8TM,FiMDiwBLAJadW6LifKDSJxjJpQg9LhjDFUDuc3oxUs2x,32234.62,0.05
HANHE66RWyN2fvqqwdy7TqhNTuh8AP4627jMcQrWa2Nj,7BHo2syYACLXwLCiqd9pvUasnjddNaQTiweoPWFLUqvB,31953.16,0.05
BSr6xjHWrbXLPg55wQDqC1GAeyGeUpxNZj6MhZWMwsYf,8KiV2jLMB5frLgiWsksVZzxTDq718Q2PfhutUmyVHuJT,31953.16,0.05
9EFYQLiCjtQ1ZXr7kfx1gucRqP51CRRBN3dBD5PggGJ3,65Gp7sKYFrsP9k6RtYU3KRmAekjWDwZfRtLwwBL88Hoo,31567.35,0.05
7XUQDG5hTpLGYzhyVQx7R9veHif4kfHP19DUxMRmyU2P,8t3GukNmbWiWouTJvKH1NGQyTDDGTL5HoGiRjHSrg53k,31258.70,0.05
Dsu68KnPNCNHb9cbqj7noPWU5HKeYsFB1WTyCfJKUppm,7FV3LvQtMY7qsozpvrv97W3uMnAf5QWCf9bfPNujkjyN,31070.49,0.05
rsGQgnKnEEsBsphECjYh8UsvQ6KskRkQkdzqjEVjppP,BPRjZGtNpuuWFajTxLcVJQXpjTMWahnT3NSvTJd1Akfr,31060.29,0.05
SQf3JymLABva5DP7gbhPJcd8GYvpYSnqHzFsuTdcWC1,FpBHb53ZDWB7E5mAoiXjRsF3uKPdtcNiTMr7rY1ALUGA,30890.22,0.05
2PQAMFrWLjqrQfcp5cTNM1RxxxRMcXvAYEwHWdoyDBhV,CBBgjZaCEXvgy2qLW5KAeqoRcgC2uR3ziEd59HYFPJ7V,30750.78,0.05
7xAymyWstC2MXbnEuXSzw7yhQP9psYQhXqYuRmdNAzs8,AMjYbag1Y3YmXQtvhMuxYu9RWkEP5J297AXpACGS3gUF,30104.18,0.05
HviXDo3rXz8jCBepwcik8HFrCo8RhNzeDiKevs4dUmME,j3HjzAk49d51z4fYNJdRreTjgSepJSbWk4AMcmm85ot,29853.69,0.05
7puCD9b7WkDWybB12akWbz7ZqpfaQ4EJiPAWtnGB1Uqj,5a3BEvotbhXR9z9CVuAMkR36x9vauh9zkuWJaPZ8pTgC,29811.52,0.05
9dEA4PpeSegB3hh6VdXfA5kBdaA3TuKgdJFQSY2axh8k,5epsLGXHUb6CtTJx6KjxDSWhbmRYtceT3LnvAGMKgmbe,29768.74,0.05
APpzYoiEisCgXjZi8tqbQ4vDkdikUS5Asbs3SGmFupij,Gc7ZPMp8wdNr4c2nNcBo1mg1VSV8G6kksfLT1zPxKUSv,29559.34,0.05
2gtSq6Ed33UmUDWmCM51xLMRymuGPoXF12bihoUCHtRC,9Jrwtc9Czqr3YayRuni5UXVkH2UN6XTtxjaU8cQEjfyR,29195.34,0.05
