Account,Token Account,Quantity,Percentage
AU4Y2CnfsdEvqJLBM2FuCK2G9uTHYYDw85mQ6qoZDQut,gWyBmG9JY3Xun7NAVbToJ81za9t8vJJF56Vwyas7eYG,1034674.04,0.10
dy1tALXr695dcZMR1DSoxdPPzCQNLKaZuNdxXrn4QV8,2NHkXD9fc3APebE9Msurr143sT1QCnb9PhNeNtxT5vqp,1031193.22,0.10
3LCGkbiTbSPrpxYsX1tSm7vdfphBqYQckBCqfxbVkYXs,4SDzvtNiVQ85weRgHTMW2jG5iR2DJiFq5A9yVH8WXj6k,1030998.33,0.10
DMs3Dd8XXXFYfWWyYKNAC7oXwYEaCwtADVCDYeyGX15q,C336QEk7yxohp7vFdqufLxJo3u3HoZLu6eHQF5KpvPZK,1027998.66,0.10
vUBanqXBFTe921N7r4uG5MuWocHLZ1wNFBYY8dZAXjv,F6sEgUziATH9L6GHbUwZcsx56viUxBDVk1c48hEoDiXg,1024345.98,0.10
9DZkK2yLB7kGgVmKm6RBvRo7bSo8mkCEuSboDAgrbWFK,Gkn5iGRWtB7CBfGPVFwwdBn6az1fLXRaQsKPj9M2bYtf,1008943.42,0.10
iEz2FGsZhFiZ9zg4UQY1p3cptPKjp6fb5uyGbS1FiWn,F6GR6kLqT7xYBR5xfT4dcwKsoquHucdgV67n7oB56NdD,1004467.26,0.10
4gKvMBA79iDUha1YoW7WFaqFRH23fu7TY6TPA13FByva,Aen6kdWahuZ3abyXEVXeqCSq2bREMki5SQiJMDobLktt,1002048.53,0.10
8xw1Gef5c2zxUniKEhFjbjL9t4ZTrwPLAGZhUL5gjtvF,83vhMzYtGGyhoHA275WXFKyh5WD6cmshx9wSKGddf5U1,1001891.50,0.10
59dwUdW1hWAQbRMRzBo4EKZcnwQTNTAZ9JroxgnYpjBo,14WnERi7UZhhQupsvza6ctCVh9XLFnF2NDgzEf2q3xBg,1000000.97,0.10
4R9aHT6AryWt17Zbi6PJHcUgDmrS2RJdtC8hF33f8kSP,GZyGiNWYhN3NmNXQvsBTYmpx1enkFrd4o68AsUjY29a6,1000000.70,0.10
8QESmivwxSahwALptmaCw8KNyMs616EQTfHJvYc14BPz,9w8BF64uhCYxEjUKii5o9tfL3X6qeQo8HxUBN9LLytLC,1000000.00,0.10
91d2qaa7DmqhALBcK2XBYrdo4oD1KeNsuRQfxYxYTS9S,9QLsETmMZe866dpD66mDjiQAPwCsFZy2QsyrB4g9RCMQ,1000000.00,0.10
3RZXCjSa5DnE4RAJPEQdm8AkHg9yS8B9ghakSisfDAcy,9cpE7eFqvsSxVPZXres1n7uwCxk64mSPBBc9kLEXQvqH,1000000.00,0.10
A4CpH6TSMUGdp1PgzFf9mKTmopghPmKiY9XgkyeUGjkb,AiBru2C1k9FUUfxAMYaaLnKBVVA25DUwrw8gXFLj64rv,1000000.00,0.10
5ENKzVezTxEYtZzF1W4mM1s3LjU6b2oBw8af2827ULKb,DzJyKXUrfkWbaqcAyiAomBXNbMU8Jg16M3m2ygirR8Cw,956593.80,0.10
6k9fMwFBqVoy2wUt6Wx8dNzcWnziNuoZy52WC4d85UnM,EPX4DdPyFCSU6euKs2v7AumFhSFyGBjgyLVE9ej7LMDf,937216.14,0.09
7kfJDP8rHYXgWkEmDHf8PfrFgpVcekgKS6DCMYP3fbz7,CH26xDU9U3hEECM8YAfdsxzusUHrEUzhVwwhSrq6uLf3,927461.79,0.09
GqQg6GT5ibMHwqvsXDbP6qheGUYMQ6vcsxP4C8Fut5gN,Cf25aWVVQZLvKxEMFCZ29aZs6BYwZs2hdDh2rFmJ2t3a,925000.00,0.09
AtqScWPNA72St8uANmneoX7hhgXvMqthMzBckUwwqsX1,3yyvWrbdHpiCMd62MA9bUKkQVpgnqFpcSX2ZMg3wfDXv,923280.07,0.09
8JiKqyTTMVQw7d4pTBrZHoiRbvtb2NpZsU6FxN9xQWgR,H79VMMUqskweKCfgFXxfXPttt4yqMdfHuRtyB6PCo4uK,906679.36,0.09
5TAHZcK13gnyPUzUFYcVdjpiZwrNDPNWzwo62LWQq4FE,HMrpRTbna9312qTceUT8SmPipmQBJTLzuCf3DU1uDHeK,902849.81,0.09
G5KFBh1rpWZfD3HGDY7MmJzNKhtE2KRWTA8NLMsxmbZL,9hJun9nZXmLd34BKoRezN8YH4GSmeCg9K3aKbFPgDZj4,902156.00,0.09
2c4aDwdAzDqLGK1C2eGnaydh57EZm31AGwyTjaUyoGNu,DQJjTgxWTPpJNAiUaKTeEUV9pXg6U7BqKWv9K5LhkiBw,895670.93,0.09
5cTrEQ33wuDGd7seR2sr3LYCabrYTjEzp8wmuzZbnkw4,Aw1dtH2niW4a51HU66L8RtyE4URH6veRwk6u4u8ei5UN,858050.71,0.09
92mzfJms9LzrQX4DrPYcPryonF4AgQXC8ab7ZNyE8u1S,DfZzgcFTshGcb7PgcXnnJPvV7v5tCAfraJ5JsAuFdep3,850000.00,0.09
HCWMtHhfyCJyz9eNfgtMg2HoyZbSg6Z5pndEu8UyCir3,8VXmwxujF3wqAPu4Voj9zbWyKC6c1MamThPgToGB8t7h,843408.16,0.08
Hrt7eNL7gsFzY873MWuxNC5RociBMprVsrg7wDXm3mY4,4RFxrYzdcM6ceSM42CVEXe8qLFfNa7PbibgZ5VaPCcbF,833756.09,0.08
4Cifx4NhqmvMQiqqXbFxiLzjXpnnXFQubtXbVikmiiFw,GsaQGLLZgjGcZiFugV8oBsE8oY7NjZNVZinuFpMSUBzs,821643.33,0.08
CvUTBRJPpmbPJ6gxD7XZ2FH2tM45szfg75SNei2qfmEn,HpGjBTXMELV7skaWNtognJMAxRnYsiNVUcztYbQG3Uwt,815924.64,0.08
3Zn3R83uEzuRYaUpD5MzhfoxAUobB7qnwL2ngpR8f9cv,4qJ6PLdTckyMXyjYKdQAmMtwNwW2dVHyfNR5A53sina6,809388.88,0.08
72VgeKpMAHz8k8opthDyCKp4b7J6S6TmPTMUo1NzkZ68,6diiTNXjPh2jJgfxVaCq6hFqvpBR5JhS2CJz7D5ETLB3,806642.89,0.08
8ZAu3ykfDJdkAwzBv1qjgwGFUm3X1sD3KrHmYiz2FPsh,CAgX7mG6BNDxr7onmmrRCeSYT9aaxp222NPAZdnpqHfi,797758.62,0.08
Dsq96ckGcRP1gQn1jc8YZ7F2A6TTZZKwCufxzt2f22C,8hBSJYdiL1K7qoK8s6Gz8ZyWYmz3dXU3pv51GmwTH2Yb,772559.14,0.08
J2FvFaWnXyzSJ5kM4Smn4rtmJ7LYE9ZcCHiLQZK5PCS8,DQT9y3weFLZAkZ24Z7SoCfZYwNNQvJ1F3wLimMzgABVr,752528.44,0.08
8bQYNKicrabvWhRCxmnV34h9EpwiPs5cP6Wwqas6S18b,BPLTM9Jo9drpw4gY1zJChR5YTZFQWCCZEbov7A5RrRxM,750000.00,0.08
6YWWXzAY4K3XYFU4XcuopZWaBeRNkVHiBBYU8kR7FMWn,3Bgku9YzMXnsbwCUdmckaKuPC1cKM35eHL4WT8DaTaD2,749809.72,0.07
5C2yZxzVVnniiBeAj9stzjPotnFDRCwnZymkwzRHNQwd,9TbJzYLgHum3rE8kdtF1SJUQTsvgocHoUrNGws9xcay,740510.79,0.07
8Q955Av1bLz4M9ftAxJzv6vcRL3nZZq4CQGitA5A6tJh,43QEPBvPZ6k9FXsQZfMwMbr1pXZZV1Y99MG492g7DCJy,732075.21,0.07
FVgRh6GnnSP9KQcrmWinCjcaHNAvxUt53PLsr4db1Cdc,8KeQNRS8xGVTcZwvdrK2TANJmse98JUQcK9eGJH2T4Yw,723762.32,0.07
HektUvHHPsPau58dfxrGtZbqBXF29yFhSkp4c5PP4596,6bRE9LKerMCpzhLMwZfbkX8bWGKbrQjBgYDHBT9kZkZk,712260.75,0.07
7PJueNcfYLTiUPpDBTmkWAMp4UitsLWBjBfRiaCtFYTs,FiZmDAorBhXxqzoxjpdwPdT5VHN2J4ZCAB6Azfbd2Pit,710156.89,0.07
DkS2i4X5krcBkwpdHgzHwFVGrfzxuzTQyUHLW1Ph5Y71,8EELh8x7kmBRxNN1wD8Q3VsehC25g57zpdUAP7XhLCb8,710152.78,0.07
Fw5atSZLtvGrGG1G4XcDvHKCwBqBx17kCkUtKo52ZRnF,Dq82jXHpya8xz7XtBQBs8JraAhRQYyioaCSir6bkSrqP,708718.83,0.07
AoA3z4VRkpvFv1bSxNw6DnwGLYTbZXmgAvd4mU8ozxTB,9cT2EhEnUyBMCf7jCiHUcTcZPPCTZtoqhQhEPSuMJwtL,672452.23,0.07
8JZY6NkXja5Dfm3iwUtkMS8jzZBD8HxzJU47f8Bx2HLG,ExoMoukzKWMbwZzEV7napPPyzMPMrogJpdtTmUmMSiGZ,655238.61,0.07
6VZ8oBuH348Hsv6fPKE6eLWXbNe9fcV9kPbEfo2Ag8Fg,4XGzAiLqT59kkh3WtoVef1oMsuWSJEwHVBqVHAg7LQ8S,650014.08,0.07
CiaXhaqC2LH6XhnwodFWDhy9W5QRW8JfUm7kVpYdXry5,4Eu2vFMvWohDrMc9zWWBXWSTTfBDQZSwZQmcvdyhr6Ya,647333.42,0.06
EPnSVyMSZt4v81Ur1HL72XZHs2zo8hP5wQ2jFmLGW1dv,B7BZXYUk23u1zf1MpwX65ZUCgJiFmgRHSco6y9hbx8mr,639749.76,0.06
55oh2xefY7EYy3rsi2ybNqTGbScVREDjQ79rcTrHkLgk,H7sENmXBUAmBLkZXa7zR3kNiEY7AsHNiZiYs4bhFeyoq,632037.88,0.06
aH1Y5gZh3QPrs5T3v6Kp88wrHp2WVnWFArkm4qUNai3,5puZMnJJx7iT4dE46FUhvMHKghwhHhpou8ByZS6qumEg,630197.87,0.06
4dEVRNjVK6XZQiTNgoCBgZEm24mJhVMvco82x3TRfmmm,EdimwHnJeqMVp5wWtGG4ftbq2V16ZATXTAkpMBne88iF,624826.08,0.06
9k6HN95KKDChZzMM3qnQwKVVA56suW8VjgMYPaujfApR,2LeAQrJ9DRt5UBzcP67eK15zjgjij3BoRrEk6Tawfy8F,602592.73,0.06
6fygHKCca7Q3kcjxY5YF4NRvBo2RhmFdeYNAQuU67Pgk,7uTH68KDRkm8UX9uJLjgGNkm9ZicfnbsK5qboovQBUmc,578780.08,0.06
21wgXjL3p6XSWimsCnxYsYb8Kpf1CgCntdEHpCZRdXeQ,7ZMsDiu8W4uV4LLv9LTsyvrmWGJpTZwm9Qy8CvcLCvw3,571296.31,0.06
5yutbpg3S7VyQMu6KxuaWk13p85LReJi5mELfeoi6DRq,4gCDic1LSNNSE4Kaf6RHTmN7oy8CDugas23TBRnkPGbs,556627.89,0.06
GQ5bF7FbT6dw1tb9ZTfFaa2D1FJPvfmFqWKdDRnv7LKy,5QHUmR5mD8tVHoRHEmgMJ6Cm2ZUwjMvHFEKjw8KKDY8d,555739.70,0.06
8S6ZjbW6PeRKkSvwJxb3oweEcqe5WxYtM4UJDhCeUmnP,3hZAzBKwzebXyRrHvZvsNaMToMcQugc8byGy4evgv7ck,551803.57,0.06
FrgYGJxqXHkaY4hdq9dB1T4jJtzJHyYZDj8xgW9a2RbU,Fho6ehUkH1466MhWDU6HqsVYfrLd3UuHxUeejdyHJf7j,548475.33,0.05
G6GfECoY5DKheASK1Y2zpDCxEahLPYLHp6eBJvowsErk,5AyugJE9H13ZFWYmPrgYJH8PJyM6LvZ6ieQpzZchTRER,534571.34,0.05
BYN8BfqXPef3YHUvmjfHyuVM6cHCLy72Y7TGrPt3h5mx,331uA9FJBd1A6XKjAjpLSMDpG8fiGsKP9WmP8TKWPCc4,534100.48,0.05
H7BmwiVbitzMaw4MmjNyAUHzJYiz3CL12YXVSbFHhKM8,7cJprMGnucooVUtA3zmv3oG1Ls7jFkJWsuDHPTGwE1iC,532689.85,0.05
3hJFHtyoJvJ9zBg4SYt48aZ9eX1PUroDGtNgKgXizhzv,7qxUSefFKEBJ8MZ8j3uRzTCxVqx1Lg44ada3DMEWD6XN,530927.17,0.05
6Xh5bYhUWszepxbgfBzemQQYeX6N7K19opz9zpcbN3VL,4X5ymHm9uP2aG6xcuSQ4GzcfmNMDpMEoghUjbdigr9TC,530097.62,0.05
Ej8Yw4ky2DB2gvPEXsi6KFoHScPyDsimLXdwYB9c9uvu,4hSmERrexJKPNkL8C4v9WedMYGRj9i1wRxu98WTDjSV6,526405.78,0.05
CE9kqM4SU8dHmDsekfLXqBVLY9kFdVb4i9RC7Drv6YsN,BfXuQensDbAKhmQbwDWm1VkT9esUCC1xQRpzDHJjeaiT,504588.44,0.05
BYYyw9jWXHx5z9pJJjTUxBqMYSrpDXYVPYLS3oMhpU9t,737sMH4NSUFxB8iYgjfcoF24YmzVFtucDg4Fomp4pZDx,500574.86,0.05
4WbV598A6VJqV7oV8ViQ3byTsdqtQGcq3jKa74AQyKpH,EeyHNqPnQhenpSB3HswQ6gq6WFKnRKMd5EVtm8L4z8Bu,500373.42,0.05
EHN6FrduCjs7tYzT3PBEBQvsMbKBj9BdcT3bu1H3yKvH,S1m8smVEn8RJ52kL7LS2vm2BtvB4JEpbKzYMGqZnK6Y,500095.74,0.05
5MVmuTEBVcJzmH4x6snhiYmpZtCZcJwr1SfXGtzcosL9,5N5W2nRSNSnkvDFnJ3bPHRAXi38ydWNJnSFAiLfqcVhp,500000.00,0.05
3rtTP5jbVirApdp7qLpwiyJNKxrxS2mbQePeHZY5wQRG,6wD9wxy4PVmD5UcwUBY84wnd7Cn5xLcfmsv3ZPW7axg8,500000.00,0.05
45VysevT8WtcDcFgDkB7os2XRQ6RcjitEU88A2s9W2BM,9Ej5V61mwgx5kEQFEw6ki9P3cCsTYuD495jFFet9A4Lo,500000.00,0.05
Fgj1jfCxxJdGuD9yas8TXyUCJrPSrEn53cnEF3nYfh4V,HQPZHRKDbfugUDixyCQyGZHJAbtvrpiAv8cdtngCCa2b,496842.23,0.05
5Ys6U5YQ8CX8dERYbYampspt77U98Xcd1FbQ4atkB37F,CGXC1jpYvDRtSrCbcNzmfN6VyETtHkhUFbz93exvE73w,494760.11,0.05
29zLEBwdH5nvwhuziKTh7U2GZR6XnZqnXFCPRXCBbzui,3BmfhQK3Tpz3c3WnxYbfx4qFUt2uyPXWL8SSW1fymKzA,486381.69,0.05
CLMsq7eUmNP5oNZXNpwbSbaVc2VoJUvFv791GMsnHKGe,8A3WUHYuRCDjBqVScicXnR7phtvtfLn533yuXP3V17Kf,471097.52,0.05
4vN2KVpgkGXgdM2KvchGD9goWbruHtV45SLymiQirEsV,65fDeMf18RkJaemGrB2hMMjDtpJNN7811Eoia9sEUfP9,464639.70,0.05
FeaGq21EoxmrrnzjobMnMhRi5Cq2V5Q22UNiRMVFNric,8w6WLQwz8tXiUE7SSz6Ko5NFmaTJGLaTgvUaaUwHGJxv,460000.00,0.05
ARwUgFqwU3ToAkHGgC2NEEfW9mR2r7fQMiQHaujPGBUT,ExdQ6ZncAcuZqvjDeDW2btf2PvK2tTWNrVATdBTJqAz3,451898.28,0.05
E5cVTKHddMFGaeoTn2KiVocQ3XBPEMF1dm6hku1iTUJh,H1qgrmhrj4ynhamXjzG9PtqtYCeAGw4TJMqjtQp1Cu6r,451816.09,0.05
4Da3gufhFyK8LsGJSzshK9qv7Tf3cotvghQGfCnFtEP4,Gtcc1Kf5QsdU4GySCj54gNP25XPaEJesYxkKUkMyVfip,450000.00,0.05
GV37xUMpxug8sxHSLrANMzjLqyNQk2cmtZja1NfHXQiY,D2AmSHVxiv6vnNacLweP4FJVDjxnDNqNrTAfWUHxj8nL,448177.76,0.04
8GCxYLdQym8LePJxw399xAyPgp2L36ehiP9pxEaCtjpC,EWV9EzDV7UwWB8hDy5U5M9bUWHtg4QSKR2X7mm12taom,447560.04,0.04
58f8tW6Rm4sHhPzTmAZef9MLcDdMmD2tzUyWnSH78ncr,2gjYEYQ32RxUhrFum4JrjaCz4tbti1WCdMaFmSjV9TAj,439950.92,0.04
CRKEkXrrS3tE4QKktUZnAYngA3TzzdQ4rkoTjXcExx3k,J6WNMrJ2Rjk3JmKnCf7o2EVLtTzs36a92AjPi2kyPxfv,439477.31,0.04
5Sji2Q3daFqDRcrJFiGdwpJxr2Ez53PzcSivoTuKRsKo,27qrCFiDmsaEqxGzeMEfNqEbWBfy4AuHvR8ToA5y9eMr,438019.92,0.04
CAg1hn8ZM6Jnja2Zw5Soy1VuNmiG6MM93XZjhqTcrL32,6VqsBeVhs4ZPetb8Cww9YHCQDtXLbVf6dHkUyyxcD3sJ,426912.51,0.04
689umLjFDZXW3x3iJBjco6houcEU8WJmswsVd9TvwCAh,7XLq5T7mYZyxwYmU4TNP4JfjHT4hxLcdwVb8KWmcaqJe,422576.27,0.04
2X2mhAGrmvfnprMR9wZzmVGUVf2cprmUVHhenYd53qnE,EqZxFLhvSz5LdXBBajBEWkZJyQTMiMiL1Ttu72bWXXeR,416405.14,0.04
JAjuQeCvbPCp5iFuvvsEEqkQRqw7ZFuk5kg14wG97pk1,DSZAaS2wfEUtxrFC5m7DbnDf4aFquuGiKXBZys6mWS8G,408376.27,0.04
GqttRvAmJBsWrxLFPgr6XR4f9ftPXZPJgwonMQ9mj6W2,Esk1ZRamqy5rVet5FmkqE51J4mMQVUmACb5FL4JQuhDt,407384.42,0.04
2XGuiNPyjHE8bjcwKh1VShdHkY2uppiCm1sR9dmYD87V,ENxBCo3Jsv3rgZUshfMXuN8b2hopswgMUdYkGgUuo4VM,403044.88,0.04
GReybPnwGAbNPKK3JN5UWNeDpbAMWHxH8he5zScStcTM,DgXHKVGi5NsrCpTJJ18mPj52Mncwg9mbNegBBRtsepYK,402798.64,0.04
6gozeVJfUWsN5MwdXPqvDvwVn7B9pUWXad9rhtp5vo45,DCtM9Vvvai43EeAE4Ha4R8EQtEJCQcMVRq79K4YnxxTM,400000.00,0.04
FU72cx8SLVEnC3UxurHhwf7tQHBrJsi3G3TWccUJtin5,ATrxCNw3w5PatkNTEyjsnobD1bytU1nVPUqbDG7SMr3M,398145.62,0.04
7uJjaibNoZycFaRye2xLeEpWNvVJRJMbdkodom4MrsyN,3yjMK16t9rDpds9Wy6ujyHYFpnTTkWeVLrtJx7ido9VX,394067.18,0.04
84QBmWw4XTobrhLVU5AUt7dUmUn55D5MuP3nTFy6pmxP,6GGRDRZz7tmwSVwn2VVij5uwefB7QS8oZ9GjkPjoi2hj,392245.95,0.04
H7Hh1hawHV7u8dvJr886vUhQ4Wuirv1y1hATWvrKXWZ5,FMyQKyGVswtharScWSPbpK3JuU2sG1iSXG1FSRU8KVUs,382565.29,0.04
3h9SdnaBrcAHMGaJKQWVCADKwG8mHVKrVEruy7wJeaeq,EhWKi6JqgW2wndwhpioEW27xAgh975mmSu6Pssvw7z8J,372593.44,0.04
5g7mUzs1SLgdg8whppHYyp3efMXXxFfof4ppBY9yRziV,3LrrycaQxwvgCW9qgS2EdPwDMbvAqFH14TWDFFiuR15F,367155.26,0.04
9Qu4b6mAEa4saBDouumb3aba9FHaC1DhdgEQBtFfkM7M,FusAjS3KqfEnWTEg1yhFGUzN1az5tELHDEzKXBtg96We,362998.59,0.04
UZp1HCvoAGCWRdK41Tk65mDfs2Zu2p7jGJaz7HKgyzJ,53CCbFa4KwRVgPTZEEu6XgktUJuBb2PP47s4D1bfQkYZ,358984.22,0.04
4dmsowMu6vcYDT11bZ7r6fHHmRsquJUtxZb8pyi5HmBN,FF3ZU31iKQsLwc1bCA36bz5XbwvufqbYGkL6DAg3ng3P,358372.76,0.04
8Wz5hneoht7cijrFuo7MemQBSiU1cVSffRkzVf4PqAzH,ABJdiL3u462WvxNHBebdhHsABU6qYjUm6YrjVuA9xps9,355528.53,0.04
DT9PWtMbyNLZHeUMeY2dXERgSNf8Pj8NuREL4mk6TCa5,6sRDH4WQBeRTvdPmucnmVT4g82vkkBVym8sCr6Dc92VG,353489.92,0.04
778y4ErTQoMpZYpfCRE6itdrnWVceUgiY8YeQtnUYjhg,A4HSYhsuDTsck9bjL2k17pxCK81QMxcRx9TiD9mJrdv2,350582.56,0.04
2gyPA4HGQxHcNZcHgyRAKguC2kgCYYwvNAhBUbyqEhDW,DzgLR5sv3APf6Leb5TMyjMcQKtAgUnMxCi9PUAgFd2km,350001.44,0.04
J14E4YdGxaq6LbR9FuGww2r5PhAxWTsVBLBBPkwXrhrf,4QC6HtarQno3Fiiu5cUDCwCqTxey5ezmi8ndfyoaHYUN,350000.00,0.04
6sG9uCHQNYVSZBWX4HtSErFXgnsy1UQ63wGoWsqQUUtU,3b2o6VfubtTewB6nvtD6LXngQmTE23Z1x2QVCXMNayS3,349493.26,0.03
AHtbwMHN6yoYd5YK6cW3rnBuZ6oKdWg7xVKxvbNWDHyk,ADjr22BXfzbtenJjWFT8wz7VK6Qx7VK9tyV1j4gLcLyQ,347449.25,0.03
HWka9MdVqTdiGpDML9i7LpuyG46sSR6jwPRaJRgBLyXQ,7bmRqPzbXRBWJ1Cfg9MfRvdd3Tt9nPpq2ByZJQXDf1gD,333269.72,0.03
B2pYMHg6ZQvhQGCR8qEKtHjecnpTzwM9XmAaAdisrNTv,BrAPAJBiQeo4qBi1ABrFLFVjyUNrZpc9bR1kzuT9ZPop,333096.35,0.03
vcQueL9SgfG7tHn7tWKoCM91XfYh9MQpGr7mpihQGBg,3mzyJ8qFMAPawsYKyvfucrnDVLn2anjQc1ttgdN8TWR5,331299.51,0.03
Bz9HP5oDLwGFJpvqf9kYem92VBjTUtR5MzaWJ4tmk3mM,8GkX885RLsuH7DcrCTHUzLp6e5C9wTJiCtqh7fk2qAEJ,330482.10,0.03
B37RU3LZaGJDy7RdiJWXJ9jDNHSX9f2ixbtY8gEfqeEh,GBnuJvQ3cCrG4NidQCJgomWKtruLrkf8o9goo5vE4EZa,328542.79,0.03
9QvS7fk6nXjLLZUXqWrj8Lxq61GTDYjQQS6mQXfFZNtq,2EGh4GCPxYcCzqgaoc8AozTvJw68TPRRZFEb6VXRXS4X,324250.74,0.03
DdxSaJkk32sn1H73Pg4uTG79bmqnrGXm6GcXN4XuGmKT,Ae4pVNoyBSUy6vdwgPKCmRdpSG5RrEvRvRH42KxhfEuP,322876.46,0.03
82Jgfro5iE81icRMRn9fWeXW4kbWuwzefDwqZz9GKG8Z,G8QJL7VzF59mGc9xWsVZJhxNtWd3oyGLbQFhHtWdHcUF,321085.44,0.03
55wUqMNxbcu8HQxfnmvSpJcWLifBGEsA1ws7wUE9KQNm,23BZ5S9S7PKyCqfigato2MLkaUtWmD5gLyEmC6A46dEf,311795.76,0.03
HcefdeDEyKGz4MuGGAbJaPNbgnBRxHPjsAKW3qht5Eoy,6uFZGWuJjkb5j9zM23jinvUf8H1v9hpYe33GvQHxZY53,310686.03,0.03
off5DDPLfBqcnHuQHssyDModwYkgwaVYp1JBb95CU18,BznU2pm4Hcx4Rdk1CmWitmQ8ZmNjwqeuqHRgiefQMcF9,310387.87,0.03
55sDtq3xYuvQmuRmyhVrFouFrvZTFEFBx5zgTa7iWe2B,J8cBKXSHxapKXrPpdWjDbWp22vWAPjDgkKoCXeCLdHyq,308724.73,0.03
HZEmFkuxz3KhatRhGCMZYUkNSpnHMvahhMfgFtg3XEAb,7A3yWMvAQX8VHZ7PkH1tpEeBuL4xRTjQ7bpwRzmzzhnv,308481.79,0.03
BmanDqQELF7QY5uRPw8vg3eMjR74WZnszKmNbLJKkay3,5gRa3kPzVYtaztD2Fgm6PUg85mNkLdQw3yUBh4Wksuf5,306642.16,0.03
CRVidEDtEUTYZisCxBZkpELzhQc9eauMLR3FWg74tReL,7wxdLjkF71DvVaNHfc59R21Z4omL39XTFoR3xmXfNMCg,304352.88,0.03
29Cndzn48dp4tT3vSWz45JKmdSJYhwHpB2Jh1NKD4JwX,7gd82ZBxbW1mSau115iv6kAAN4ieXyFncx2ahbcxJ8gR,303634.08,0.03
3NQLMh46zStQjfP7GD6V1BXReLAmvEQMcxyeiNDDjA6R,HN3m5PsGoyN6S9Nc7FqccvBESFcQm8fpDcW6KJ1t3XTY,302956.18,0.03
Hr2JBA4XX9XZvm49TB7AH2TQYFpPhQFBj82VD7QqLH3s,HymQ3faLqce8qVGby5eQCygUXhjQJcbQvTimcMPyPHhH,300000.00,0.03
6dRuFtKacPXpWXuJXbQMu952aHcmGpqu8CkJM8YH88iE,FsF8Xb4SU73ybnjryG2DveBbQpbNvQAjzHFE9repmRMk,297792.43,0.03
4rmXsQstyyKBxzwb7Xvj1bgqX5DdtEfq7VrM9jbG53L1,49CfdFp7A7K3Pf1haYKU6GTsWcRMwbsFArt6rktY8CPT,297393.98,0.03
CQ3NdrwpqnFvzqvr3XReuPvRLQE7sTiTTSia4AgCtQef,BH9oZbMTgHn333tehB9cUNXsniCoq8DBp47TzW7G7it1,297000.00,0.03
27zwuiRZSSLjnNey8MyDH4gRqRay4pu8r6jwELjeQmoA,8puN8coL7dty9PBau9xQLzmrMVzDBrZWkddErue3YP8s,293683.03,0.03
D9B5PF368oNjK8tLMJf6dUqSd22FMXCg5uepBumUEkfr,5UT3s7FtQViVA4fxbYWYoXPV6GXfDXm8TdNa88DxrfCx,291290.58,0.03
Fy8hgGKHL2PGUMQg5ajda1PhZZL5tcngx3cJXeRsYT3X,AefccUfobPtzhzc162f4Z2s5j8gdXG6drVJXUTCuj72d,290550.27,0.03
E9j7Q7MWgqRZo5jgNLKWqG5WZUa2a67BnDcbPfUjbT1,3NmXmavwPndMvqRNgt4Cw2Zp1JVR7tPjRcKomWkNNrCx,289744.31,0.03
7kwLaBNromuGSCqXMoRjgB1SbmHT59LV6RBbTR8veud9,MZ4ubvsc3RY532zCCABN1qjzw9yBWmSqXEkxrBbaSwa,289613.95,0.03
695Hw4hQEzPZCoUgbRfz94NqDYE4Vt5EFNhqx13qNYqQ,BQT4sszE6TGZNsfgYyst4q4o3NnaWcaPitQs9DwyJFM7,288392.45,0.03
27xEULK1ucV2mB4Fuk33KU8p1VdWhYgcfPPtZo5iz3Q9,5k4gTUtG2EuL5abWqXxfgxHreCss9STPsfini2gv1H1J,288201.94,0.03
3aANBBwbAHncikaesMcFbv9K23uBaq5zHc35bvmGADD8,EkJ8QT6HWjqggdfVNq9HfFrP91Y9B3x1VFabFHwEP9Sm,284002.39,0.03
3sKSHUQ6BxUQBxxPYFFYS3omxaM9yBksigq9bS1UBb5f,9YZFqT33Wh9bbYnULGdgemytraGWTHRu7ZudzDvxpQLL,280308.67,0.03
C4drNWqcAYpzfuHHp5GBfj44LasfiJsvtJjgZ2U1YS9x,5nenekTbt1RAgyaZj4dEMSEUrwbGvMj3YC11GGJKfXRm,274811.46,0.03
5ZRDog7xD8DihR1r7j2MkRLjqnB3hkH8QYAqdpz1r8ry,76V3vwaVLTPu1PChNcFEgUBeE15hr8WQqAUCPkMoQCsM,269846.40,0.03
3VZGQ519CbPC4E71E7dcpgs6kBJVZs3BYFhsFM5Jogbt,H6DhoZ2mfXdi1LYfFJC5v3RGG7qi6jZinXPRr8xDqTPs,269592.84,0.03
AdSZnoynURsj1PcsJE892SUB6he3vfAALDGmU27joht5,AXp78Jk5rdBprPf9k3WjV5np6fMJTns8Cm45WC8tDYN8,265126.09,0.03
7uin3KZoht7xFC57wntXpzCDh23uXLwBJkJhMUqPsukN,22CX9GqXEssBZwBzK9MSPCnniL1qmU1kGqDFCLHd7JMp,261950.36,0.03
3qeGHy25CE7HiQQYZATuY2q2Efp2WWMMoeis9GvY8wor,2CDBjSnL8SyEaozKxSi6aW37gTDW3jkZNUQeqwJTwDdi,255876.49,0.03
8ztac7AnbHB8UmsLCTsaQDZGf85EDHGTQd7Ky2mN66wd,8HPgyuNPePoCWojVJu8HF2DC9phCi6je59bD9z26UGgd,253835.47,0.03
HLEUPY5NyauacFZTHHGiWmqbMP7BojAHVr1iuVzppons,E77HT6CtuT4T5FkR96bhqHhnmHcJb3ZyhDXW8CpoF3Js,253819.18,0.03
