Account,Token Account,Quantity,Percentage
DuYFmgxA4KnXV2Sm754UKw1gZ6B3zksaf4E7ibY4fg9R,CTxzPrBFcdqkU2LckYKMRDRfCjDSS7dQiQtVMvAUYAvW,916297.99,0.08
HGpJ1uJPdBsU6kk7JnKeL7FWVK9GfWSpj4GsMSJ7Pvqn,4TaBop18bq6r9S74KYQV9VQc7p3g6v6BSbMY5SFmpLey,900000.17,0.08
2csgh8tdq1hj63aWehWwvZCDAKXJrbo6ETigTkdCHoRK,CQNanVYhM2Kogr3VYSKQNdgad6tW7znDVVaxa4xzBcsm,836509.84,0.08
DZo4psMpEkFvZ7Mh5Z8LEJEWXvoSACJAMCKrnGwe5cXb,AQctnxmgZzmB1AD5v1rZosekqzsre7aW63qCBBGHjFei,824008.63,0.07
C9YECyNr9FRhXBvaoSkr39evnXWMpnNGD8yP8ZGKnJ7i,EKJnFMSyfVnPTiDy4mgtCkJZ4eF1PRYnJo7FLCmqQNxh,815000.50,0.07
HB8BSmXWrMfssqFjYYeVwku3mMmbMSrfgT46comGXfmu,AEFDGQgxtgVVjgc4viphF9ahczB5fqajBDu2WXegE53P,813572.48,0.07
FVfgsSydNbxf7koLxiAUMjUTdgQzMhp4bxpUFxfEaUJR,782AWBkJ483Cg4f4p4v6mh29GuWqrmPpRgRFcgBfiwVD,812163.69,0.07
2zzoxfZdgWfyumyZ9mPPsqKzeBptMudMRgnjWtgU6Aca,A77APSp6XBm6KShDetbzMfgEsUyXk5VTc25WwGtiFRu5,811067.71,0.07
HWdeCUjBvPP1HJ5oCJt7aNsvMWpWoDgiejUWvfFX6T7R,FTcP4geNhfx8SfxM3Jwi1hjaeDndPZShvZ7WKx2pw3kr,805369.95,0.07
EyFdTQ61JSemsCeiQeC8pYfUzN9ZW2tjTVZ77Nu6WwBm,91QhHwwcaYhf9pGVZhNvaieNvZmJEqxc3mRTanU62yZf,801000.00,0.07
FkF5UkpFKqRxMFZwyP8tNDWuspxRti5f4RT8fZYnXnJQ,6ptfXd17qjeJPC5KJLSfbG2uhhF8bpPq2cvva8udQ432,800048.10,0.07
BuFERfmNrsTtLd5ubE77y3Vk8vKm5A6MtzmnH2kMnoy3,BiW2L2g1UcFAtP943KzL8zK7v5H3UnBLKoxPwBvMnrNS,800000.00,0.07
2oZWWZXVFKoJ3zxB9C67ULKHBwcxjDVZ7gcbbt7yrkxp,CvoqemkyDkSTnmBTPSVtBvFApPJkLhDiQAYmMPM2XXUs,800000.00,0.07
6HLTGPPboahE9ArkubvrzKZMWsLdN5PSj18uZBCu5bfB,EHCzDJaWD7SnQ2yd3qRp8EG1gMzTkVckiPt2QdvMEKg8,798732.00,0.07
Dzb76NsRqo863TsrnFC8L5mLtLy3PsJQhdvgVtjyZHfD,ooN3jqkPJHKLWxqdydVvyxSJpGHz5hPTRnmT58Dhcdh,794528.89,0.07
9Ggkc55QExHcYm35oFGcQQ7bqLjaarhgcA9GcAYJrH3N,DWjx9RAeJxFVmRXmYiFEnc7RYptgHKqi3g2KSW76Nyv5,774283.06,0.07
2kfZ5AjvX5XjoX3P86ZxSAqF2QTLAUGAacTV9e4kyqgz,5puVQ1jM4sx4FhqbSg6iyMFPjB5npSm1q996rqM7CPFR,769268.63,0.07
6fNEWMt9BdEAxK4TA4d7EGaQ6z94Zs67JxpqZPCzM6Fp,BDngjt2nvjrh85DbTF6FSr2jPnD1nuuyaHWY4mMq98n4,759755.50,0.07
G3KPcXDxoZ4XS3cj56wVfNnySjRnmyh2QeG4jYZumCgP,6B3XR7AV1K1xLFcAkPRRggxdPdtVA11BZz9oKF27TfiM,750334.65,0.07
FqzwJ2QEE5PtwyyMyXeyyVFDp87ZD7NKQG9BxaMK7Tzu,9qbeQZFC7cBRm67zFprgMTuCGDtZhZ7o87Nh5iUSquAA,750102.09,0.07
9PUNjd7QdaRkq6FeMVMoUvQSZMAkeN6ZbMVrUtWntmc3,GjRHHbZuKZtWeULdLHWuuZ1dpUmhU41NABMwGsr4VpiC,750000.00,0.07
4qxNQsrzbnn8QKDppVtt5RCUkkFmjw7k9hAx53uTxL2u,7dVPAJXFo6Nu6QPEo2iyP8QKf2WzyuU37aT1iotL8rtm,743950.78,0.07
F3RxENa3kxgEg6JkJaiJv2jr8vKXLMTFrEjuzDSdHBg8,9xmNth9qzYmd787zBJbYkxcLSqLPmdn2hQoVc71RsXHE,732465.42,0.07
5PQPxYMGuENM1D2s5ngxQGSvsEzywdqyjwR4oTzhmJnF,NaKK52yKDyG13KtQR5HdKDa3vFnkYoRkFg4Wn8mEubr,716909.53,0.07
3KpcshSWgbVprTz5g5AiWMPHmpRs9tD3BmLZgAPrxiPf,69CiYUXXTd9XCzewuS5T9K4B3o6K8SfA7geFzshHM5Hn,709026.80,0.06
D3dDRMsVDaWTRKAjZvMeNaVbrvz7yhbMaeBpM9EKwKHh,2iqcTKqmbW6FHJK3ujV2SFmRsphoehMTCnWausPVb1Ha,703102.92,0.06
7PJSEN5QepQXQmHPZUk5GzksopMnaMCkGJoPse2raBDj,4FVuhtsNRGv7EBzQ7A84G26XxUAFtnEeXfH76cHEKQhd,697609.15,0.06
5cbstrVqvSWtK1ZzdQpNaMx6xqHZrv23X1CgAfJznLz5,2wwwtv816pH5SnYE91Gx1Wm69syaQvAqbT9VzMTFgEVr,695364.76,0.06
3nySCA8shyfHdCMiKWC6TMhrt6hqd1bZ6Bk4i7Kigzmc,5r2QSKosBpoo7xY6jJvhj5Q1cpViXZXVnesdj5CPCWXv,692267.96,0.06
HJBSuuuqJiygKmNnLSUjAhTWiQFcnBsaKHNgywBwUQT7,4brwAMdjAe9i5vrs3NZCwYWfHmJb3PJRoSMk1fbXQa9V,686151.01,0.06
GEjbutiCmMQCZ9ePhe2Y8tCUH7RGDB8Y5N9FaaZZJPwH,ELkeZNin7bBaid8nBiVwV1XFXh8rAtsU3qkSn7vvrsYz,674102.36,0.06
DNdKRsaCYwNfmLKFFsr7XY7CSsJfGddz5tP9vB51GfVY,DffYdk4q4xTQTfcWZdNW9PW7S4sMas7wxh4Q5EoSbt4a,672000.00,0.06
J4Hx71KZqp3ueX1aXv23hNd4aEzYbM9GEePeKjjYc324,BL7KxMedLcqkXqQJ9sXkw2po7S7Eje2aMGGQkBVGooeK,671822.31,0.06
Cw32Ny2xcYdpfJmvFd7h2pRhcbcjoJFq8KrrA8YLwZeh,GjZo9yXEgGhRzdCBiC6BKmM8jBguRuKYRsAammyzudFD,670000.30,0.06
HcYScpXE7rYhfn9Gm8J9XeRfpFmhFfZBbQLxmJsujapp,5N1jd6jsFgQMVzyzJHaEFfsooSQAzWZuULuBYxLtLesP,665279.71,0.06
3CfptqMZ1BzkJ2YVmyZdGPZn3Ayqmeqnj1UNP7zESVV7,AdG6Jm7vJrCiJSiczBs7EfXrHJBCwy9E9hnp6eHwUTbj,664801.01,0.06
BeUZ9M36qwpoLhPMGykjXs7jYHp5qRhpq9nqciVasRpH,57GQdXTR4V9vSCiVEgpML2G9oTQDEyQDhWN321ZGo8wP,664227.50,0.06
9k5KsBmKdA5nNu47watotfDyGYBNySFMQDFNjUzYXb9C,GBsgrfg9nsdV6CPwUPjuJy5yTpq86j5GW7uhEAgVihaT,652602.85,0.06
97S4cXsrrPqbFANRpp5PFASgNhJq1RX5Ahsjz95J2fo,FAjkAttknyAtXbHTNXHNE6xMGZ1RCa6QRtuoNaKoPehV,652080.08,0.06
5Vz7JkBvbMhotkj3aVTf5uGcuyR6Dmcd75J4BRcUzJya,8fk8feJrVrF7e72EbZEhkxCwWiJPkiVLaaVendpVYJby,651542.66,0.06
6ic8Lm4tbV265VzRFhG1ybE7RYHCcbKFBUU6c817w9f4,HA1M8aq3WKoKDP8qY9mgTXZSzr81UM6MU1bkryBDbMd7,650548.80,0.06
AfQ1oaudsGjvznX4JNEw671hi57JfWo4CWqhtkdgoVHU,Df3oSqXWyrYs9f5hVvPFFycTcTMkVE5ZKmj66B1upyVA,650161.69,0.06
Eyx7pnwwZwRJzVXbSyDHsiMaQoQ5pX8uxU6v4ynF57xk,DKsV6GC6XJRPmffSPC6595E9cfGkFHJSjsqLnKrpMAPq,650000.00,0.06
J5vWN7Tk4B1sb8hhCVMUmrdnof7qc8sciGSmK7NdLBw4,WbrcvtKko6bKYtmaMWj125NgVXWR22BSQUL6vuczgG8,648540.59,0.06
C7Mqq4oi5sKusDYt76DfUQGu2TBoAewXNmMQ5iKtwfzR,2XQ3GymeMcBc9XD2dJP8XZyMX2os1s5aEu77UkRxUgTS,648277.62,0.06
6dnKGRLECTCvB2w6U834ZKBjJaw1Awra5pXVPuhfWpQ2,3frBoQwosXo2GR1jWVZeJi2a1xfQgSQ1noserxVQFXYv,647333.56,0.06
4oAm9fD9UyFhqVc8QtAt61qQgt56xVPvT5ybzCoXyBaD,Dwjtm3jSn7LFZZQFvwrJcxWQzEDAepLWmy6G6xUHKXz1,647108.33,0.06
BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,5wPzeCduMw5uqRH45RsocQiqHpu7g6mQjZfjN7ie6CQW,642491.30,0.06
Bd9pmD4XiVjNTfH9CNdEPgMdxgcueTDymFUZ4doM6HQd,75F41VwVP7S4Dhj92hjE1tDgtsKdU4av87FRA6BwQR19,638162.33,0.06
8Gcvpap3fuHZw2neLehNJaSem98x2depfT28CbqK2Cgo,Dt3xj8eQ1n4CjMtmcRAUazmPob64b9b4d8As8G7ryjkN,636966.36,0.06
F6Hjtc3hF7bHVCVcFjy52Kd5NMiCwkEVBvcDBS6PZZdx,h4Yz4gBhayf44Ga9HDi5UAr739GVtP6EAdjkDYRZHa6,636088.77,0.06
Dqq6pq9Bvy5z8rKy4Mp2GMZNqMgise4Y9NF4RqRXAL3U,9iyfDzybuDR1JqxFkFDhzM5yci2Cz76qvRHdCmhAKYh8,635953.24,0.06
fNZyHSkUxJJm4Rtw64nqAckm8YnuDXV3oz1BrwQQGeK,3cdKBoiMB1muHkVescWHVqAkPgxPF64yMYhh9kNcHKLE,631675.86,0.06
GypeM9BqKeKGJGTnPxTf1PdVa3UC2LkiYnvvW8CJSNj2,5X3Rf6NAk9vWHryMdAX9hCAB7tqyLLbLYz9KDanKVkFb,630822.72,0.06
9E1FSMSsrELgEwVn4HYpRBkxmFB5RQXiLHwkyBCZXXZL,6yWGtEnF3siCCxrxMz83W8ZXAjwgPXWw7RcDFCbCjey7,619159.49,0.06
8zxwNfpTMnMtqGX2wt8u5okWcRXfX3RUYSz6YusrMRiG,85KRU8cMZPPezGqKBzzmcCxDHNS5gto4E4a23xi6zoVH,613205.88,0.06
ZG98FUCjb8mJ824Gbs6RsgVmr1FhXb2oNiJHa2dwmPd,6mX5LmMcTPvoFz44g5icFA1JuL8xBzJAcrG4jU2KLv9R,601044.83,0.05
AGgspYvqSG1YDFucF5JKmxu4hFGkwrtwCW5bYxCoLAKz,FenXHGnuUaRDessSqD7oASRJPSdTJj6Jpfh5gfCgtMX6,600000.90,0.05
Cv3e92DokzjLbwWqB78UVJ8a3WgXeCigwTdzszGgcf59,A186EZcwskiv2oZthHg3pi89pHP2HrkF8mLmkCd2mHE3,600000.00,0.05
5QiXtr1GSJcadW9WoAXn9LtZ4Zx5W9BfSWgPKkN5grkh,6d5G7RZ7Di3Mdq8r2cQFKZqpc6AWa2QLfndqGNXSCJYm,600000.00,0.05
DePeUdzpuHt83uEGqzKCVsAfBBBkWLFNbr92kKSmwUud,Ho5ii8iBFxEAW2BDxA2A7EYH8RPbhamM4Uc7CiM2Xh2V,600000.00,0.05
HEfWD7AyeR64t9xZyYVRHRxXrcSorqayJSgFikVJSPzb,E4DzXLtLs4ryvEYDoBHh8zKfZ7iDBj9Xf2MdqYpBBEim,600000.00,0.05
7hQzh2Ay1PjeuLdSQRVJ8efttLUpswUcsFtgRVMBHtMy,F6R1HbbsnqyNYtrEyjudeQ1M3H2SUnQTXYCteNP2Skao,595647.13,0.05
EtKbVAmHdU7c5Zfp5UA94gjs6ZuQNKVfEAmgMqTksDj2,4Vo7koCNYbrwKQegNbxtzvFXHvvWLSm22dKdHZzNoNDP,575331.04,0.05
Dku6TWq3xUtqsHxDEeimssvUDHnHA7xjdVndiWd19tcy,2i6Z3K9wxQBEW1rjNSkxNP1Sbq52tKS7U3YvTkDRnNM4,570896.05,0.05
BjxU7eJC8r4x29GJf77Lz23gRMnyRbc4yg7zYSBWVtUe,7sPB1ydFBVkNmo7zUAaKPE1wTPgKYFemddgTiAdpwxKC,558542.38,0.05
DijiNYJi4DiHZhRscmvyjh8KuRX24HjmsnQdBF8msuRe,ArabHjzy9bCr9M8NGmKCibdRW4BRfXqC3D5H3Q7ZWE2V,556486.15,0.05
DLZKKg9kmUcgd77buauZoQcwvQ1vSsW1mX1fMgvhdUkz,BJnmRWELFdNnJT5fyLM5EaCxpGLeRSvEPgQ48jXqv3LY,553652.38,0.05
8Qnp5yyLq6xPpegsEPcjYNQvqpzASx2Ar9EJhPNf5u38,6773u6f5PAQ2yV2sW3br7KTpGPEqztsTx1rZfgVG9KWw,553066.44,0.05
256Eh2SHgCtxhhdVWyJ6HyH4xDgdRP7R4ZbHn1GpLoUt,nHf4J23g9aRuQVtnLzHJUBQBJRSUhBwg5XJHeU5W9nA,552514.99,0.05
B1FwA59njVcSzG51qbd8yTjHsEKZdsKEURjuS3D6knxb,DSRCmJxePN4oiG6xhDEi16Vw6YGPxcCWcrCvhbZmJKDy,551429.91,0.05
6Vsj3JykL7ebg9MoACPnTe18HY8dSZhBRxbnDsVEWVRW,4PKkyAR9XGoKiFh5EJv7gYC6d8jgngTGXSTMa7jWnzWd,548777.34,0.05
HbqujJENLP5cnH662jiaKvnbcVR9zz2HWPKRJob1m2s4,BCi2tiyn1psakafAqdn5APBP3ZjD1ckQtJQBQS8et5Gp,536444.32,0.05
6DaM6Yi25A6ib7iLWTscaAYqEPd7GKFn6DTtfzwbH8zn,GUWsztuGv47guBvGjSZBmi7W1oay4vJRpoRYDYoTGw2A,530290.20,0.05
DaQM6b6dbxShqjRdaxPEgMorgjtRtdpfPJWkWYrKgNPa,8Y95EZgyA6Pd17MxELsLDU6Uzgv5FoRDRYqtDL48Vfjg,528791.28,0.05
Cu8oPi7iNLbhpexirUUotjDAyu8GvowDTpTYxxBBWtHx,FiFs3aSE93FEKHArw6YpBzCjS1CR63fAQUdv5zuhFgY1,528180.98,0.05
36wh4ViKpemHSKzJaZX4nNd2XBJi5zCH5chL8xwuxPqP,6eX9fzi4Lqakq2Rb7TAtEvEMUH6EaWRbC38a3uxs2Ydf,516161.57,0.05
GUWAP7cDvbpvm12SFwLY6NShCDayfsFAPxKoLcSgrmSX,8dAAaZHypewfaPtaaxGMfWanowVy82kYciX7GpHTHzz4,514957.37,0.05
HZGCorGs3JDAAJ7vVJuZUCCuNAug2bhtRSrfMSFyAVcs,2a9VAwM77PoBQY8HDFQve8TeaVLRvJYXJCd4vt9H4eTy,509037.20,0.05
AM84n1iLdxgVTAyENBcLdjXoyvjentTbu5Q6EpKV1PeG,AbZRCee6CtZoZtPYYJELEPPgviQ1pxvwtMGo2Sf5VD2L,508670.36,0.05
8P81zncb4E26nMv1dVuAQJ1gLDfgYYrmWyTimnAgEGDd,C989PNPxVEmva9nM8ZpweziGESc9fHMxG5Jue9H7pLvw,507000.81,0.05
GP2WgCdBaDT4B471jEh79HkMFFYWcXoVtwF7T5x1Jbty,4vJyAojsZZ3GgCoa1MVihn7RrGYL9NiwThfjv2x3NWG2,506082.04,0.05
D3kwHpnzaT22rQfvCCjqQYH3QvnR4dtncGi5X33WoQkM,8SEcDS2yzimaBW5HyBJUBXDeLoUVEasYprWnFGBytNTw,500993.55,0.05
7CE4THNTakYA4SFJDfKndnePLEWxMZu3xSDVsK18nCBg,6X5f5mB6QH3DVwQPyLyM4oZUPA4kAdTQjUW1GwjgNzoE,500175.17,0.05
7rjhrx8cbtxFtp9DHBzoBAVMtmt75fGVFzob4Tai3V39,491hHkH4Sbd7WhE4ja9U7Ztj6ag4TBBm5BPbTjxdDJaD,500000.40,0.05
866YfZJYcqaCZgeKX4bhYSdkEQQuHioohEvBxCF3DBaT,2JnVMzB38SqJBS36Nd2m5jvXEZRk3Ud1grP3yNwpUtVQ,500000.22,0.05
AdqcjgUK8oPaMkaFfsCXxkNx65yEqUMq8muCpxtXsaoF,7R6DZNeFkRwZALHfW3GfvUTv3D3e3kd2KTmbhdNaajH,500000.00,0.05
3EtznsGWw97juyc2z1YSrc7Nt1nu8336wArZt8Nqj9zb,6qXiAeoruzENYS2UftHiCpNBdSyfcu1XmHRCB6x2nvGU,500000.00,0.05
692ZJ3pp3Dw7Kwvrk4dc4PhTg56wovrVYWuwUfMwemVY,3kL7JFL17BQfRBQ9CaCwsSJHVXrWyntxcjUSyXdtKuxs,500000.00,0.05
dDiTXNfzcxWqBejPMPGDSUAba8Cxjcn2FozVkesMqYy,B8oGUoWZmqnbsvHRpmoX33d6vXZMR21dPnFKYUSv3nmL,500000.00,0.05
5toJ2n3967ss6q3aXeFQ2ryizpULLSi9dxW6WeKCfnty,5P9oAfjFGS1JitYUQ4xVQV6YX4qaZzHotjGQyLvbEztx,500000.00,0.05
9Q4NeBVhjB1PXCoxLa1fY2VZiUDVHZsbe3B3M2vaUne,8KJiMu5pDGWAzXzBVi5eWuJnCcM33mcjSiMUuLzMtTve,491880.18,0.04
C1nAsiLjCf7QL4bV6QA3h4C1o9GJ88Q3KQuDRHCFPFM1,2V2EFABxoSRAfLbgPCEKm7jbWemnKocZQqaeDLcJEX74,489738.19,0.04
5UqJ3d8XTob2x2KjiVeTn94bheMjA3CyMx3yhnoqEWCF,4bxgEDWs8ovUBBY2KLy4evU3zf4sLoQQiK3ssNe7HYpu,487096.37,0.04
Hre6A1FjYH4Jb8TLnVE4JnUN3SbycyqqQEQbCivKD7JW,EJeJxaTR3RE6bE8R1mogHob2162jRSni2mrfSqqi77mv,483286.13,0.04
Hej2tNkkHn5YeNmCXRFdh9RYPdGHtwSpsjhvxumPkywK,JCu1iSgr63vfe9J31Q1aNAeL7oXPfKmWweYg2zPU5wdY,480881.54,0.04
FwT1KVv5GFuDfg2pNBrHWC9HAvKHMdnM7pw5NG8w7MJ3,3RkJpr3VzCBCEFcXHHyVZuc2v6HYY92Y9kgN4RrUqizh,479708.24,0.04
AD9vVXem8m8JZNUGXVatVoayxkWBZDz6RgCF28jJA2Dp,4Rah7qkoyXqL5cuMAPGHU9PE6NKswPpyYS8Wehyc64G5,470238.05,0.04
Ek6skMJe6jLsj3rB91apngBKANuJHyHjXd9tNobB8Eix,FmbtnPAvotfUUSd2fvrkZBXrHyKBcHvhcCpHgkSroxu4,470004.04,0.04
3vXhpMujjcYJvozvDSYtPVmH5CYirXi3kc5MjEKdK8W4,Djcom7x29oLx4oVLCW3dY1wzrbi1M3Lojgs7gBvM41Gg,467069.00,0.04
9FZd2dmKrQCUPs5SwuXKkCheDA9x3Mr4n8cMDUqb3xx8,AAV6xnyRPoBUjacus3ooXiDYh2HyJVMbbCaFXH5pj6AR,455700.74,0.04
9ot49vpSqdonvb1J1LQHbH5iJ9tJzJJwaS2FHrDYM3SG,AamVWzTHgZNvbUm3aPKYT91Ho8egTBMGK9MiBgFrkYYT,452846.31,0.04
Dyr9D7LChfZe2z7vo7jPeHD8T7ukSiDBJRWogdM4CUmE,8XcTzJHAU8skqUjYnqLgncL7Nq8e7uKkmKpy7F7uSJ3o,450434.11,0.04
BtPuWCTCS8sBHPpAkNbJc5E6RrZkXNdP4EhzkXaB3DsA,6oTX6RMRJkjVGJCph35akk4EnyGjW9ojVTx3WFwjFrcF,450038.68,0.04
b6T8rHcYdVwGWGf8iW9wqQ3JjMYXQKm5i74qt8DXRdc,GzrSjTfzAQYvauJYfv7isds8xL6gWt3KayqviuLPd5t4,444358.00,0.04
EUR3YKTn4sfgAFyxVjp3CZtCFsieNE3bUe1kto9iXnbU,HooMYRb87PwrNwNVcWPKSqdCX98pDZYST1mc3vZ3xDhA,442646.04,0.04
EEnu7YoRDnZ1EHHggnnQoFk7fUjNQrXQw33vgFWwMJn,5AhnZhxhj6kiBEUwWbe4yoBDFySFShS85p3ym6LeNpfh,439901.40,0.04
9KJBBo1Ew9TUHdMfX9DoKSNMSk4AGJWBm5AYmv7B82Rw,3QN9n6pdCZE8h7RrMchEHVz9vwrpdNGuBNKUAJNgWLLe,437948.74,0.04
13kVg3cmkD4ZGtCDXBr8azbY7x947WLBZfuTiNFVc7N6,2Edot7H47e99g27DmRWFikrACZb5K8dmzid5M95MCxea,435370.08,0.04
Eoz1x2gBbPXmHJckrGFxSKJcNE5JpTDmyQa5GAYExJvZ,D5KDsddWcg5DPMSFN9QhuK5RcqSF7u1gs236NzUAnbeu,430000.01,0.04
5RuRdbUNDmAH1C5wcZw3Lnp2zGUXHwdTTxodTUA4rJVS,HycfZdMRXABqaYbs6oHUusemnN6GeRXPZdvsEtQJ2d8g,428186.53,0.04
J2whc3LZwvYpFWcUMXvHfkNH6Ug98v85FupFS71SVybj,8gngb6iGCko2pbSyU8j3gTMiZmnEJHSStYbs5KtLan3p,428097.67,0.04
CtFjXziC4Q2kb8ySU2NrxhJPPJ8X3yyk5EKFrTKdKE62,4nSzWhv5uGbJGWoxafaKNKzSVXwoM15mZXEyD5zxQuKT,426495.24,0.04
CnkjGrNXv4vB5CBU4rjRD3LQ8GuppyePGa3HiPgSa8Jg,CJSqEcewLUaMmmvJa9GcxB1m5QsZytsruiFZBjS7Bb8C,425718.73,0.04
HdAv1F4fmYRHiETBuWLdr4CzVSA6LQNeyCgoJ4uTui8b,J6ebvTnenUoPQaP7x11tEuWikv8xvCx4hoKU2RK6sHbA,423744.22,0.04
CD3w3PpUcdzHTPeuwbeNAvdirzSw1yKdELhP4KRz56hx,C9yThVzagH1Wn5TvAUBuSokPyb9SfrXmqzptFcA5Hkfw,421969.32,0.04
4c7eMGCsFytu1HQoZ2XmdXq48cUVp3sGaUXy44XUiGWv,7FufxGYSawUyjRzGiJtX9dQnctnDoZc5BMgboAJpu6VN,418379.09,0.04
AZeh7Ly444jdRp96WGgECEbm8mQLrRybu57iCHHzmai8,12VBr9dWWHsuB8U7pEhQSBEZ8NWgJwCrKEVwTXfkfUNV,413597.18,0.04
GZHquYohjdmqTNHp3S9F9n5oo2X9h1p4EukKLibxpUzX,Cb1T8DEHX6zeKfPE89zYGRe1ic8g5J96fkFFz9zdvN7y,411981.72,0.04
4mouYks3478R7mKibRQmeEmtKVruZRwxdzs6FKQrdDAa,44diVD3Mhy9Sg4U4jS8xPBGTXDLAVWvCLQRJuA9ncYhk,408831.31,0.04
Ea48x2L9M6t2YrjwuMJumXF48w4zS2TAXwG2bJtMwZoq,JCzwjUm2vTi6Vs1Szn6tTCAo31hRJgGoz2M8maHRgxnF,405012.35,0.04
8deLNfDAkXfJK9ss7vwNVLvieC71xXq5mn2Fphy2n8dm,BKqiZLYxz8R4KQ7nZzx23q1zdMJTYSenUm3BQw6CQS14,404532.22,0.04
7HLKxkbuNEah789FrSiSQj3BMmRzuKsWL93NyTvnP65M,CxUfwm7UKN99WwUPjTNP413ShPLZ9rGJCbRkEowtKDBo,403100.00,0.04
8MbQFgqFodFCrHyEEZL2kQf3updFFUBwp4rMrGsESo86,GUWi9DMMEMxHarpQMRXqTzdAs7B1rehR5VUVw6vom712,402757.98,0.04
DtuDYeFooPmD42jBcMcVZYvqoZH1Fx1q8bwx3ZDxJqWv,7ozLU72PmNkTpYvS4coNjgkCfu7kXA2PpcMAqnaksPzu,400618.36,0.04
EtHbkJJKRLaRaMTFrCUV3tdPcj678jjphhSLeXHvc7kG,755UjXHANMGevd7v7nszAZXFoZu8zoCoyyTo3MFfH3JZ,400268.84,0.04
GScqZvRuVuyGPnm1XgGyDNmR3tNGtg1TeUWBvNuM33P3,XBnUVHun9KqE6QbWy2g6XxT2QVTKgWQoVGcRoMCM7eJ,400234.89,0.04
Dd998usAfDt7W95zASGWtW6fzerbioPEPBVjUzPz4aAr,3P5tdmQNQwWTdCiAC7NUPaedAqJ7G6fUSsmQNP8NkVGa,400000.85,0.04
4hpRTxvW2A5bfV5KCn48eYNc3ThpQB5aWYN9reCDjCjv,Dnwbq2Gej83pDGK9oWd8xukVSczsbadDsXBnigB88BDh,400000.46,0.04
HKkTn7RAjDBnVREy55JP6PCcfoBZiwgPtvS1k23ZyL27,3u2istR5BnVShiHJwxPaZfaqL5bdARk5DYSS71tGovK8,400000.00,0.04
H5ePr5oeM4o1nGQQqPtGD4BF4Wi4jTigvRF8HVCMdyfm,AVq65TVmZeqrZ3ENPQc67h7FVzmSSr12ZU9tku2MsYij,399366.00,0.04
7r8C83Y195nQm96JFWNQauAEvX8xQkZWEqdghWHA6HjR,FVV1cRgzPULXqgwLRvtqCRVjC3viiUpmuKXirLfKE9id,397173.46,0.04
44tRNYnnwJqpa56gmrN4hg3KkyXjYr3cjEJkaqswBfpz,Eb3U3Sx8q4mQZuFp8Sm6Kp8jjypsordQmw6n4Uyk6zsX,395808.26,0.04
CWMfNQ3eBuHxisZLrA86jbw6DBfGUGxAgRhWS6v82tdi,EVnvK3n5FxWpL7GM7imYoeCUXFVQE1X8C9ueJ517KHce,395479.53,0.04
AhsjoGjaNEeSGx3yM1CMUaspo4PFZeDDEw6Xy69Kgt8V,61DpuJFP7ryUXNoGb7amS8Jo2txsRDLVLQLEwEnt2PjA,393230.08,0.04
518b2Gor6HZP9YnLEyCGtLJ9wGbhP38zZ8Devw7Zf2wB,39c2K2NYfYVDdkP2o6bjUnRx3h9ySXk8ADibbaF3oC87,393151.35,0.04
7Yi1NwbCWzqqEZTSF6SrmvsYEUqVC2SgYGNmfdnERpvc,7d1NUZpN4b4QV8dqjoMgvrSpk9YF8sLkoHkVGsWKzbb5,388484.05,0.04
6EXGPvNAkH2az2M9iTxk94fvAo3e9GwbUV5pd7xN7q1p,Htep5b1K9uzpp6pPjkXUtRs98KVkdbzGKsiapNyDq1Sy,384772.66,0.03
GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,6PqLzpF5MdEToFimWdhFXXQxjKMLZDWmGN938ZgsdufS,383060.41,0.03
CWaTfG6yzJPQRY5P53nQYHdHLjCJGxpC7EWo5wzGqs3n,3iwjgvTnzmAiSLLfspd5hehMY4tQsVMWHR5QVx9iwn83,379918.15,0.03
3XerdkPR6Mwmaptcj1VhzjhydnC9VBeU6yH9iR4m2Qft,49LV1kesiZHMXwFvmPcNENWqhk4eTV6pGKqjwNHEHGK9,378834.09,0.03
4eKaQUpFuhHnjHQRmSSbyf6N5XaYUrET3sWcxEeh26qA,655QDpL8c8SExrMWFP8DEjrFxRwCQdAVQws77TVmZFNW,377742.90,0.03
BfSMZ24rdyCU89as4r2jeqkRBCDmJbAuLcZapcKio3ST,Gg3pc4mv9YSkQPwSFMg82gTSM8AMJkdtFnMAQWAJYubc,376500.78,0.03
7fyXqLVQ5vjBgCyumvHqacH9idYqm2tixny1LrY8tyVP,4nkkANkA4J1TPTubVsHxpkBRF3ftjg7JVdgg7y8tjS1M,369583.74,0.03
857FqcxKdReBpLEee1LqhUaCp6rzvE7i4QYrdGp8SxyV,7Mvdwjvc7JDjvoQK3K6aapr1UkXsRJyAX6sTVwqJ1cNX,367849.90,0.03
5Azr5wJyE7tWydWHbojZGGNDMMyVqxoFMiWnCAiAfNDA,H6tj88b7xp7UQjAcH7setqRPEpmNvcdFAmC4sEcJ32EQ,363745.84,0.03
AaWgM4tSwDoDogBXfg7juwwpRgcRP6EUiCbJW64nsGtW,6w9sH9RVZmhU4QiM61WrQcADrmWikVMWFzsNSeCBFY4u,361511.41,0.03
