Account,Token Account,Quantity,Percentage
9yhHnBxbtgb4khz6mBuM1ciMxaPnZWNSM4GTrNY56C3Z,LhNN7QTf8BhbKMbUtTcsa73yWVA8dkMoK1uC76Mh6th,71296.60,0.01
BfkNvWDMwM46uQ2WYCr7xGzmtCtH39zf48NKJ5ozCNn9,EUAGSn5pHoGMwZhBXuJdv1e345aA8xu9kPvU1mwTZHQJ,69420.00,0.01
FxfH6KX1ZCTSaE3BL5vJ3cdL4krAgY6Zdp5d9bcGT7wp,TZ85Sn9GcToCkmWpuNdA5WTzrLk9V34cyHZhxaZq1BG,68696.06,0.01
Hot2JiR82hBQpzcfuQHtTFw28Z3FbDRugRFzm2gMzGzt,HtxzwCPRR5mpNgqqa6Rs6huyTSASPoCj2Ba9PDoatQ8Z,68285.38,0.01
B2EJmfXuGfRWBig79njraT8S8BCkmYAEpquoJowHp3sX,AYx9QoH9jurA1ncybASof6S1zdj6ewqgKtyqdaHrWX9J,68111.73,0.01
AkdpJQMpDkKCw9KQPADrUEJpjTvYU2aEFgRzKnrMqkYx,Da68MrKBM7hfz3vUkQ5U1KRtd2GV5Kw6hbEw593PhmS3,66600.00,0.01
7pLBJQNtRBQ1V2vvnQdTepVHh1CXEt7RxuJkwxemJ7v8,8asgPsioyrgsphj8zYMfHLNRfdwriA4TeH1wcMrrALWr,65809.77,0.01
71HuFmuYAFEFUna2x2R4HJjrFNQHGuagW3gUMFToL9tk,Hp5K2KWRoF2LXDsYQaoE18VheQKPrsLQ9dzNELzPULZb,65653.54,0.01
BNRwx1CcnEYUWgX644Q9hgCo2qoCLVv1jW84U2kAnsCm,FM8HFoqm8g87bNuZh7hh6kg5gHxEsnuvtUibmYbg9bpq,65000.00,0.01
CsVe97sDiaXkVfVjiwyYp4zKZXD7TckaRcLVgqbFuUay,H8WuqhShpVg7ebhFcabvKKG5vCi5HJ9rWd76fcEuvyiR,64187.24,0.01
GUZHvFofZhYaMpuq5zgs6xGTkj9G1RD6V9SaZDcpNmtS,JDBH6DVvUU2dVPiyURNALzPpL9soYdVjRJA3K63P685E,64062.40,0.01
omo3erpdCoYVEk3ssQcNQKtu5HekM4TNyRyrA2MHtGP,85NcVEnHjjZ96kHtoytARAKN8WQdRmguifaDQDKyXhe5,63545.18,0.01
4a158eRTQtgsaFVqJVo6QtdFxA2hnmo9A93cqrpxad4S,DwDJSXSnooi8iJMbFSjcMF2DY599LxCsmZQ8SrNvYEsc,62699.54,0.01
6B6am4ViyLAuAc96ow25Lur6KQcNXoeM9mb9dmj5igbo,2Az9NJSF52LPYXnXwj9uekGmpxtmGWruHk2RDjNJZqfK,62345.57,0.01
73G3HHZ6jQwFVfEKJ3TXJQ4E7GJEXwtdb9KEwC9eX7jd,8sqstP6cqymVahPH6FZ12kJv2ex74RYKyJ3FZq9n4mwi,61827.36,0.01
CKXzCmgNgQGonGvx9gpaHV9RXg1fHrMkQWmyzFuy4Cbv,6EsyJwgzManD2HgChTBmATeEnqoc3WXEfjzjrxAWDB9N,59820.47,0.01
EhDyxGpEz9hryw6MwiBB7898WEzcoGTCAjVQMHbo6Q1M,HZD4yvcCEvDUyewQZ3UpcZ2p395p9EnnNqdcckMuVxT7,58436.50,0.01
6XMrsTeFC8gYmVasKaBuVwU4fyAVPJLHd8jno82JBhS5,3q8ttDXQz37ZHpVEQhZqvuUDh2LkPBtbmsoRHxvgzRCB,58424.41,0.01
AMPE5sAti9PysgABrdK4LAsdK8wba1BdvmMFRaFq3nuJ,3dCHtX1j7pVY5Mbfuhg67sKsBLX4hUK4KxfSQVCnGqgM,58130.58,0.01
3ZhLGSCbnm1jsgfviS8fXmdzD1Z55MduG38Rgy6y9G9s,AcZx4wCwXfRsmiTat88Te4RXF4LthN4iRi5mBBPpEiaa,58000.00,0.01
A5CFMGAGx9TCHSqTmCfLnxHTkSaV877xhKeHMgsfhjGo,8jBtLZauzWpE5u8iqpDPqBQLKGjNH1atKm2mdddhFn82,56906.07,0.01
8FBCh5NqxpTbJMCPuihLzSbEPoTuKHxqmGjpExKYNvy7,8f63hzTUM1P7VJXnQ8T7Cz2GxRa7qMLx9Tw7gCnQMYJn,56289.39,0.01
HL6rRkHzrc1tF4znqZRhaja1esEH6Mb2ydRBQFQCHYUB,FfBWBmhKfqFm9nBFhyMpwKwJSpxVqo2GtY8sRGeDJqos,55000.47,0.01
7kfqXckToDyQVW4vS9gmFEPY2XnoU5sc9xYPzzvBVm6N,6ddfG226SJ5Yg26Z4DJZVDGLEM4aahF1WSHQCPM987p3,54844.13,0.01
GgysU1rtcix25Gx3WCeu2GrQSdpiS3fBb33tTYAHkn3B,4sPRyCTWFNPuYjCvEwSLtgMxoQnbCnsqFRP9u3BXGhKx,53818.71,0.01
4JodrSMKaqGFgfJpbioaiN7Dc2pA6PLuiDZo4n41eT4h,8V4NvFfXiwnGwjofk3HeNFFJyc6MKgYQWWAXG6wuigi2,52411.68,0.01
FUCA1JYUdNq7vz5JUK3MxE6x8wvUrcy8k5TnRHRYA1uS,Ffb9VKY5K5HGyxRVqxoh8Ka2KUVXNFMQ52bAUZzbDq6z,52000.00,0.01
7MzHTaQTArbEaj7KFyFVdqaQUwYqyJXuLub4bBrmKk7k,43j2zqkHvq2eaMcKMhr4iRK5fA7Nu7bpfy1oD3zaFTAw,51991.71,0.01
HpJ6bsNhW4ftV1E1KtSwvr9yQ55ZbHaxMVvgney6gpoY,5k8RK3cKCURCwZyeyQLMsmm9btvGtBwuyj5cwK4D1UWj,51787.83,0.01
YitaXS71r9o7TLAJwGCdtDZY8MaAekeokZRRaxkdDTC,DNQQ9RZdWTiJikYVHKfBUvnVcamtoJWkp7KesewNZLu8,51620.18,0.01
9JJeS9kCg13TPGcrEQroBDhrjZrQFYzxTKKWZAsw5ANS,5GiUrRE83hBLQDWrQFX645zvskVuV8ZKM1gxxxe2nhMW,51532.50,0.01
AGGe7yefxFjzB5ghzbRNwh4cSC7n2X3cSmx6cYhxxkPp,8zTo8KTbgWLRQF6XraXBUE9uxbRdwjvfYGZRytBuNDeP,50915.58,0.01
HHqCCLCfE7VCnWY6sU9cs599HxPPqoEKjfkatMQy8Aqu,ASobRFMyPpen5maD99afWps4scBFyF7aWeb4Q2eyShA3,50623.08,0.01
7RsPzcKtzhYC5ep5LrKcB25SGp8br4aKVYhyRj6SY1xe,DtGzwgahrjM2nmUYEbWGpzLB3x27Pp9N1H6X7JmGBuQA,50500.87,0.01
9AnWrvNBN8K5Nvo1qd4mCFEEaQqLM2N5ZEz7H7g5jDAw,4Z8HafncpmeH7Q2K1RWEXq17fFrjR5SSYZdBrwKqZKrR,50480.78,0.01
E82uKSzbi1YHuEPDkVV93xz5zE7phNeMmENQieyyX3kH,Fnj7GTFbCGYu1m4bDkZJbp1SAAfwiDMu8RNtbWRyedhe,50000.00,0.01
DdCZANgNoF5xyfQwy2txsvHZAnFYenpHVVJRvKREdSrx,FmEMyxFASzDyADXycG8CCTrNB1AMSdoigog3SixNzMNb,50000.00,0.01
BLWza7RFND9ACRzu7s8q8FjcmTaJJ15HLtAxJSr9w5o9,4y6NfGYSmumcJ4bqz7snjpjhqquptxvnoRpFAd7T4PDH,50000.00,0.01
AB2Z82kN7Sp54jonxFsoeFGjMmnFYNXPKeYNmdMVdQM2,1c6VBFZiNJj6dZyrTQrtQLJnKcQQNZNYwuczqC93wan,50000.00,0.01
DiKD8kVJpyaZUSNZL4gcuHix6bmG29ELa3XZkQLBYFm4,98Xyy9UAc3Dd34aFmgXhRG2sK9nWXBnT74DUPjVrfGZ9,49970.41,0.00
D89hHJT5Aqyx1trP6EnGY9jJUB3whgnq3aUvvCqedvzf,ENi4j2HzjTX22ioYjN9icRGpXyP2YbLm1844kQGTXucz,48950.89,0.00
2vK5HFxProie9YdPQG9bbE78dKHFYdveijUv65p8B5Ny,HdSUiGNL6gCk43viDcPHP375ZwVTuGR1FhXgHQ6K45fX,47861.45,0.00
CCMJ8aCwkDwDyZXV3KVANxpZiwBgg9u4UCeCX1hTTdrM,5p4sMAqhCGQw7NqaD7pfkHtpGoAyAowvKqNGyHyLTTNL,47800.00,0.00
J5YWwgyHAGEKWqycLrFBFRZqa7mTa1eTDKq4iSJsRWK7,4ZybZHLofLfWiSbK7p1QS85omDwXf9N22ru42FxSMUkN,47284.09,0.00
EuidCxJhpDbeNL69AYmRpZ9Sm3eNM5W7dyGWkQ4yPLpg,3Nz1DKi79krDJvxm3jU4yc6JYgaVp7uqSk4rAfKmGsAw,47076.81,0.00
AZ3HAN6n1ncd783CCRsVteHnijGojv33ryA86g8F6nrN,7bAxx9yoVVJZUtT81zN8MqbFFnKi7pJvfV4xZ9TdUcEe,46307.91,0.00
JCNCMFXo5M5qwUPg2Utu1u6YWp3MbygxqBsBeXXJfrw,JDXKgKbMy4RLF2bZzir1FvddZRWtZcD8Afq4nNuN9sK1,46076.35,0.00
5BbpjruMbRpht5JhP64njHLCVibbfWLneRrpUPJDQkHx,6Neni16cgozjiGgPpEitY4zKc6uUoajJHsqQjbzsf44y,45931.95,0.00
GmGsH1Zemf6dKqRuxTD1s8uaVyvzRmE7GC1eGuD1sU49,Ca2ntfAaG8AKVBXFCcs5HKePhhRhN1NPVNc5LdQreePu,45908.04,0.00
DNfuF1L62WWyW3pNakVkyGGFzVVhj4Yr52jSmdTyeBHm,Mgrc7otWDke9XiaDfp6L31mxCPo6PLCxpDcNaUgc8LQ,45789.44,0.00
Av2nB9wRozgetnmxZ4hpLHPrqzVQc2eyiCE34LyaXNgZ,8AbHGeey6CsA9rGMuwhtNovUW487Eic5Ugi2pG1KPzZf,45632.93,0.00
3JoYERFQtj7WSchsc1ras4KvXX7QVNfiB6NQVmBzED3v,H8UMBYyUgxu8UNqWgMkTbHiKc3jXmEEfxd3mr47MTSZ5,45471.08,0.00
BkXhwPNdnQWUrMwqbN5pRsLd3GLmigojnkzuNtYHyAcN,BbNedPXSwVytkfApHhGGzkLYsDGQyiQjh7bqAp2aQNkG,44627.12,0.00
6WAFrrdzePVQ8bjL4fRTM52mCresmX6KBuAcHdVXo2E8,6wpsPSUCPzTUtk6Ti3VX3YKyMU9QmaGY35niiPS9DLpz,44584.87,0.00
5yHXQjdcax34Fvp2xxS1P8FvJDf8diBMcaBeqALBKeFC,2pmN1wRgUr1c6dQV5byBi53mxPE9iZ3brx2GVuqFyMY8,44132.32,0.00
3JPYL9xEPFjefV3tccrUwhLzME1mMq2dQSDeDebgzQi6,HJFqnPQVQedMkSA1CnJ6H1iwcs3E2bBfiybhsvToHYsH,44000.56,0.00
AbbnxVgv4pJmBtBXKHH33ZLghJF4h8Bp7SyLPoxJSLXk,ESPL2REwfjPQ1XAGGga7LzuvBXALnjqjp5ijV5P538Hi,43728.81,0.00
BA7UdvSVywRisn8YLMpg6emrNNk3N3TFqSrKJXmTBKdt,Hh7LWtW8ds2zjB3uU1o6Brdh3nDvgZn9Tez4m3NXoNju,43263.44,0.00
7T8E4dxMFEr7YkAYqfLTeWnA1dCJffShE9BZezab8ZYn,Ch28qH5q7b7wN7Dsc8yw4AgLc6LyoaoSgdSm2nKKTvE5,43237.21,0.00
FYA8VgxZnLr4PW19CcnFYxBGvnQHmDQtYC4ud286CrmP,5wFeAse3kP2wznV3XMfEniGdBqnzLN4jAD5EE8Aqgb8N,43119.31,0.00
7wCLiUaEUNEqZbeEN5SyYxAo8EeNS9wzwFKqVnuCcqd9,9Nu22VPWQZYKrB9d33nfbrigbQZCdXY8w1yTnANDQMsn,42620.89,0.00
3tBnAahKqJPSQXPSQqGJPHQG3dCxAxpMXoc2afBCCNCn,D3a8Mospb4Q3kbccs1MZ7VXXAAzYXaWYbCdXCCzUn8AT,42373.89,0.00
2zoZ9w55jrSczjHjCLW3rZ9byHk4GohtD4ij2EAKTksM,3mbC5wpHpjnhvXCag5Qm3iLbfFBBgh82vq799kpgQk7X,41761.08,0.00
J2whc3LZwvYpFWcUMXvHfkNH6Ug98v85FupFS71SVybj,5cQhrJUD4dm8Ep49s3eJyTJwdkourYBBw75MDEfxaW2Z,41736.47,0.00
6YAQWy6ocnvi1ExgrGmD4DXT8ti65SLs7ngSFV9o5uVN,8EnTyRFKaT7yQxm7JGtSRh2cpVNAZcLQB6oWPwmgSqpE,41687.06,0.00
9F5KffAc8J1DPo4un8oLejKWJrPE1vzAWkeBNv29tAT5,GW1Rsi5ConqWiwHgh6aFx22Lf1nTYmEpfMzT5ngUjYJD,41290.89,0.00
7k6GWyLUzCYMqvzk6Zaf8oLP83pC2NNbdut3RdBTFyCe,EVYTyHSxRjVcUGZAFuutaKobM5ZSLWeE1Ytreww2XhyC,40943.67,0.00
43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,B3qPTY8iUTLapUJBJowXJbM8hZDrfUd7m3cdSuRcAZks,40775.96,0.00
5QBvGCJBPR6RhMuVdRmKnewW1QyQb6exeLvmaDsCgJCh,DbrDxQGD8SvcNwmApcwfbFDiPFM7zc6KkaZbFMqLEYN5,40516.45,0.00
8DNA5kZtppH9tGC7cr1TcnrB9kjDA7ra3qFXy6DHnN4R,DGnniSU7atzrxrYMQZf8VY8jekqJub5pYn6kbriz1NJD,40005.02,0.00
CMkNbjMxNnEtoL8179oLxWeWKcaSG4XRfbWYrcimP64F,ACqwZ6zVzUw9E5Ra9Dp7zAAx486ya5b9gjVLAWqRHSLo,40000.44,0.00
5MhdpMJfzkgqp6xuLoFsQ6MnHn7yhoqCV31xw5Ca38Lt,CVhkz2Lpk4gL6zXCXbyG5DQbSuUqpkNMbffVU1L3Qxij,39450.00,0.00
Coy7tu5Y5jDbKoYJyd2LgtkLyHJkfUHChsW5kSFHP6dR,69enpjM6EurqHKbkxFqcnBsFe5xASozW8q7vEk1RpRr9,39261.00,0.00
8SF1WLvn6Ka979SNvJRyp9jrRCTeisg2q9hXGoxboxrx,2F9EaRVaenSqM3uMbYHoL8snCYmnaaNikXERTbEQCYjB,38872.45,0.00
FhUxm5fo7ZwiWcCv7k36q7SvbHR5QxC7kfz6PyEdqmDn,CKPPKPzmUEmX1sJycm3FtPghfPJGRzpR9TWWcNhsx9uJ,38775.30,0.00
4oS8HfZrHLBo25svW7cY9GSqLEUG4GPutGpPWJpCzH9P,3219SYBtKwJRf8zkeaZo7AcY2rRxef6pooRquDnfpDpX,38751.26,0.00
9x11eFKJ5uyFbb5PTsw7JsYwtaBedx1QWsmCTr8sYWq2,7WsWLywwZoeWWiiJx6EmP9n1ztp8S9kqjTge1RCNY9Qb,38616.24,0.00
4WXPEGmJPxm5fitRXRbBizDkHwcR9ksnGuu4nJpKV4nZ,GfoCp9BgnPu5wzDDcbPGQDvEMZo1z3UgrgjxWLDhhH6c,38196.95,0.00
KN7kdZYQbmGDUoS8adZKRKtMkp4BkD9ktTit6QE4j98,HySLuf1iJPKerLaFsyqqvvQE69axEELNaBHZE3JXH34B,38115.15,0.00
BYJM3kXHSeEkxfxRV6zrEhm4w7wVvmi1xtC55Pw25rnD,ENvN6nYuE7WWFJi6A18rgxcRh1HY6ggY2hSDyLtSLZHm,37324.06,0.00
B8iTF8UzKQgYCS3M77WZ9EFVkgHM9PKyZdr6D1Lr68m,EMTFedNm62uQwsJLoUbVoAqY9DzYAS5CRs5vsCsjAtQ,37081.73,0.00
4ixGWPV8sHdmhkpfupk42hkdX2JwBxMgM7dKWvLSyJ8Y,2Rdq6GdqUr3BmD7eNHV6naga7bq9Xy6rsrF6FzALbcxf,36775.73,0.00
EQH5NETcmZcM3FNSz3TPCeDyKVntVQ8hbYAJ5u1NaNDJ,GRp7TxdyaTteYJ85s6aTdF4gwMvB5Fs7EabyZy2Jw5R5,36462.40,0.00
BuE4MxBbU6jYaJvtPEFe7JvcouVonxwJQfyLk2sPYD5u,E6jGuJnnPWpYaQQ3xqdnjW8LUT5Tu4duQivonZLsbkex,36276.76,0.00
3xqUaVuAWsppb8yaSPJ2hvdvfjteMq2EbdCc3CLguaTE,AsCxjrKGFxoBrmYGGvUSfSKjySni4ScczE89hT9Mf2f5,36020.02,0.00
FrQ59KmKUhu8G3KnDz5sDQzhnqPGBn41WSM3EN634J3S,EWczaACV2GVF7C1HaAu6Dd9k5FtU3z8g9WC5xfeRnii9,35417.30,0.00
BhDS39FvLDgf2coHVm1RfH8cMFoSG6XFmuXkDnVbupR5,D6iBm6wNjkfcdZAZHR2tSx4S3iVVAuhHcnV7HKfuMnMw,35389.68,0.00
Hr7W7TcUqknG56j22MzVU6tA8qcTNAT2rEvjn6LKPfhS,5xt1aAbPLvGY4RTBCCCyP6njvf2As4Tk14P6KuV1gQ3v,35320.96,0.00
AofcuTyhk1kUxBpaSt1TNREepxku1mb4CfGykjTJnE8A,8XRfDfpRrTkR84RLjarjqcGXcjuK7LzkmpyqKHx2xrGx,35000.51,0.00
4WAfwi1V6jUmFasSgMK3roUo6y9mHXxcUV75tVU9NtnQ,7rZyky3zaTcQCfSA7bCo5WXsdiqKJY3U7v6AC64x42tX,35000.00,0.00
2GfRQ4mb1LbWArfE38NaqsKu8jBo7v4PUKySsGwVdYFh,BDz8wt6qmaDGxcHzRp9gAq6QiDzb1Qj8gEnmTSg58Vf7,35000.00,0.00
CyD3xm6fCwRCXNpR7bpaa58oYWC5TvjpjbmSmiVVkVqu,9arsiVi1T6MVQQYwGKGbTqYxzB8Je21Psp3niR3W4uGM,34334.45,0.00
AGhM7nqkJ6j4g1K44VdmZrRpdc4oEwckDD1M8CJLuZjL,3F4W9GegFQXxUqi5GZq7WXpRWgAYnQqtuLT5kqd824C1,34124.28,0.00
cDv7kf9vxwZ3m64BUb52ostrfnp465tx6SBc88iLJEF,496sqCYdwDfhRAMJLmjHdfMoZQvh2K4wFpwK3WzcV3Tp,34068.00,0.00
GkPtg9Lt38syNpdBGsNJu4YMkLi5wFXq3PM8PQhxT8ry,4oRvhGs91EuHevGQXKq7s3sg8GmPbG1QEVk1UBd9UogN,33758.00,0.00
7Z4Qtu2Feih9Rma2YR5gac5z8g4KgLExF8u1WfHyq8H3,Cn9uerdWzxzb8emUf4FVc9WA4MG5qgMm2PqtVtDwsVef,33740.67,0.00
EJtuJUyXuCoauNYQuh8ZCT1L2UKRnBHuT7YXfJj4B1uf,ETJC2uFGGhgRt9kGWWqhhzFRcapBGx6SDAGECk24oMX1,33725.38,0.00
86eUiFSr73UEx61hbBzGahc5wVGPqcQYRoSYhTUJufiS,SqDAwZgWwjvSxJBjoy3h34uYwTN2b9o1f9BkYbeZRmR,33690.06,0.00
7LQGU4YmrvSXMK3yd3FgEnoVK5E4J7hDDaG3yHpcr6Gx,6qnB1LogrqipvJLd6RofYNGjRBQmp6mq4HXrJrAFujY9,33500.68,0.00
EhpLpakhtPhDp4mZ9NrSWP8RKo9bbpbsGyaLWpezQP5X,Dz6VNwys9siz5iobJiiakoYZaeLRBwqasTdYwKfjvXLk,33435.85,0.00
4kfVaNEDQc3UYPVkT6UFw2zcd5xKDY2NM6ny9vZyJPWn,3RWFjznDPzw3BueiyUUNetn4zeZ45YcEZK7BqHZnnDgZ,33347.75,0.00
EuYoQAR8g6NxNaWk1cGAdrCNp4nwhuKWpfDpo87sgG3A,CnG15TJeQEJN7RnaufWgTSNJVUqzdbeERziWh6PVuhon,33340.80,0.00
9wafWyZQdhDvMz6Y3MHYiG7YgTfFsHecqzVNPtaJ6AEU,MrkDSq2LCLrsYmrjjGbp3WVfd4KRUSFJooay3vitGAH,33333.00,0.00
Edmvq6QMAkR3Y6NBtyjV6JJZCNxX7BxhqWWhTprvqFY,9iT6jt8WA2BnXKikG9JWrGbvBDbhYjKLHqPSXjBSbWHh,33003.88,0.00
BYL2n6WD6tK1tem6KZDrH4mbbdsce6zmHL9NXH8wZW77,6kNdrmTTFPckCfpMirFSoP1QrQMc4wBwPBv6hfDR6xis,32976.65,0.00
3AbG3ZA19fJKjTSTMTCz7j2bodPagXog4PwTBi8H7UA4,HrYQMvm9ZSmnuQL1QKBqW3rzghikpVFgfD1ZHYw22JLo,32718.16,0.00
7wPeQ9wHsfj6jRLusRH98YLk9guK8qbH5LzTSSSSmSPP,uNGuTKAzgtawvESngYAGwTe3N5JWmk5uBCwWdHatHeB,32644.23,0.00
2QwUbEACJ3ppwfyH19QCSVvNrRzfuK5mNVNDsDMsZKMh,DwVgwUiPk8y8Zhd3yaPsphmcsRZtNhiVcphVRKQ8zmnD,32579.45,0.00
52kPsnhTpjHZucGUQy4YDm8g9ykXPMC47iNVSVRscikb,GoWDyuVj6LvUB1JyiySFAoNdpGPScjf317GugiepbUEB,32576.96,0.00
9obVUc95h3PTF5upuCUnMzWUNmTGxEibqVckThXYD7fD,Di7fw97XdpxeMHGcWw8UJXkppcnxSBsQj9RsNAtw6DW4,32154.93,0.00
8KS4XFaJoEErFrEJW6wAkuRMH77KbRE5vKCnheMFuDFk,64BZRsfZVuwvMMTJrqbAmainZPUsCC4RhyPTsN6VAobS,32085.71,0.00
9LqQZNPQMxWXhqw5sSK6myTQvn36D499ZjK7FNoM1sbr,9Hs9XFbtz9tNrQrVr6vyAYP5LaSWmYYp77Vu8BDK9LBa,32064.38,0.00
6qbzTgBcu7xtoQBrhnPdfCbDxKhWpDhn4vtc3Cbse75W,41VZhi127RQWQ7Qb7drTzfdYFa9LgX9c8yYjAbVMBhQe,31739.56,0.00
EyQVwxisQc85bUUrBF9grGZPuibFdW2q4KoY6443S7Xg,8LaCbgksAuG1pw84Ga8tCToXf3mLwFNyPYyE5uWxRmxT,31260.38,0.00
798PWsQs1CHpV61rq8J19MdGWztXYDoB8XfgQgWcHaRY,9kW7VjteEUMrTBFGkHvmaF1jF2tkL7BTTrRVVPJjHemN,31118.54,0.00
B3CwWxxSKwNPxkLm6MUpvmLpsYZDXq7HgJN3jGgwn5vq,AXzuTXDVF5nXy2CU26f3FLvfao5YZyLzd9tEkREB5vyM,30682.74,0.00
Gdks3tYDYupCqrg7zsGuNZJSYpzsNJBFrZjAuBc8pHhw,GNMyL2iBAAAfdoHV96R72RPSsxfCcU8S1jWTwd1YvE9p,30575.59,0.00
8s9j5qUtuE9PGA5s7QeAXEh5oc2UGr71pmJXgyiZMHkt,58UKRBLbtWWHT5uchrAnMBxajGLZzgWnV6196nR214vs,30404.59,0.00
GWHK7zuNiye4ou19BUDNSuyurbABizJcWUXHySxGEsAn,mfSUcrLyYH2n5BvWqC8YLNHvRf1vWrPwnfqy6CdBbav,30268.78,0.00
8v8oUtaYXTuj55ubhTDT9kPs89gaGQCF69356N15ARr2,8DVJxZuVKygfPerAej7MuYFgEngm89XDD4TreGsjBcAm,30001.94,0.00
2gQDfeUAzzPJBgVdftaKhsWQoqGt1AKgiP9nduVrkS35,AJXF6mYvGHbipqDLTL9hEXSp4QoPFHDbMVyAAQ7rZqhJ,29910.83,0.00
DzKnECuKbTtJM4zRTuTcfEEd9TBCocqW4Ekj5JxvrFVp,FwQ6izZRJQ2QrfJHgDXhiRcfPGMTULWFNBT7JwHYsJPE,29869.28,0.00
FLVANj7PfBpj14V8FEoQG6Z9Y2WXrgX7zMgUGPvK6pn6,FSMpChhgTbaw472uQE6bCvx4KGEK9m7rwxGEK8PVaXVb,29835.68,0.00
Ew9vxFUTw8XvskDUrizMVyELNQG4G9rgWkRz8UjMgthb,mMr7SK4mFmEJEV6njkZd3WzGEGkDCMoBYxQB79F7Ryu,29565.39,0.00
GWjr1KwwuPYoeFmqgtJU7umjxaRomxQ9CoqLMaWeDKsd,VEZMpQNohwc88Pj5YxHtxFNJsH4TTsJRqZXNNfVnNUM,29532.37,0.00
8deJ9xeUvXSJwicYptA9mHsU2rN2pDx37KWzkDkEXhU6,B7z2ZccNmLh8A1ATUA4zmNFZLv4h8hYPzZrRGQvRuX5H,29491.46,0.00
9vrJUZKKWWm85MX7tumsiXmvbovrciL2ZUbE3L5Y3j83,ArsEwrAuHgyUXMoQ35m6qbZPG7Kwx8L8MtEMhAtYUppW,29477.66,0.00
GKxkLo5Yjo8ejUsZVAheYBomN6B6qnFYK8zYSGETqUup,G6eo6ygnhC19zuFJAuCw4kG4YDLCerDWrQgcw6v51bRw,29442.68,0.00
693R6Rkk5Kvzm13ZyVqdqY7kdzwhorfPRm3Pe4wjXPDq,EUnDfg53LutgzWqYrFphMqw3twKvzJV5BBQpmZTzxbSL,29223.36,0.00
BY4StcU9Y2BpgH8quZzorg31EGE4L1rjomN8FNsCBEcx,3tGa46saCiiuFrZPe7Z2TMBY7t4MaaxpVu9HusweSzmq,28982.35,0.00
AgsYPSd9jQZEpbTMsvBWKdiAux3eyghdSY355QVHH9Hs,5Q9Ng7CGRHWmm7Bkj49WRzn3r4cBpPLb3VS9K3VEUzUZ,28553.05,0.00
KGSub5WEBntZdRtQDCnWA4eczxZbRdJ3tuSWNkFeiMP,CniPgyjKrbEhsv93WtjiF3zcEaVPmGYuzVKqP4FU7mEw,28453.91,0.00
8xx2sirMoxs2fmqFTULT9vFUgbmqqM96HM3nzvtsBTQS,7zaDwsr4GcD6nMN3SxXd7hFwrM1CM1VqgTizLHUtHrgW,28296.87,0.00
5jd4gq2bVfMRiRGgmunwu5BFitvJbw6mqVgW1Qgf15fR,8QamqLMve6GFZUs1A1JUZXBqny7myfehANbRbUVkjd3K,27656.76,0.00
AC8xwK9PVKj7U2PPpwaK61rN381WjVQexrC4m8bbMEmi,ESoRx9UKed1xqmRdkvZrQjwUGGN9vX3xaMh1avK5NBaC,27586.82,0.00
5dDDSix4JDnGGRYxntQKpbnWzMyedu9euxy4Jc8D44yF,7bQ8ndjhcQLMjfShanEU4rJXr8vN7XgMf5nyTGYtzm4a,27566.86,0.00
E4BdAz8TmRZRXRR1JBhpkxYRBnspNeyznttm6U6xPdVJ,DDtSR1M1VBBLBqCn4daAqsznQx9cEBnvK2dyYog6Mw6E,27500.00,0.00
6H5aNrRr571gCUjwSnwSiAUmUYL8Y7W2oN3RvCx7MWFe,2zzuQBbwAsUq71WXWhk9hTkTmyW2URiGwaxH2H5bibtH,27500.00,0.00
BH4TebkmF3BXPTXwnFsgCEL1djnrS1ycvzSZKqAV9oU2,51o4gN9WnerjMhmxrAycLDpJEzzQdsVrp79hpgf1sNw1,27325.50,0.00
EQ36RJowwSGz1DBXMRBydR7hiMjswj2ZdgfpyhdaxJcF,DkdA4AS7MM2GFzzyVznuDSM2cXtENeT2uttSi9AddaWM,27196.43,0.00
Cj7z3moUctjht6GDEGJi9dPXFi33GMptR8CSpnxgMP44,BuroanSjfRMwtVAZCNdRzhMpyXSCTwPNERJCYQezyKQK,27190.63,0.00
8o71KUkDFoGWYPeZ9Hr2H7rQ85rztDwbm2HpXoKPrwE2,BWkEQR9tmTBP67ajae98zgVewwkYgY1dZMXQ2SePtivn,27000.00,0.00
2E1UKoiiZPwsp4vn6tUh5k61kG2UqYpT7oBrFaJUJXXd,9dL6SuEbsW8U7bCaMmEXdG4B15pA1g6PPDwXEA6v5JB9,26874.70,0.00
HozTeKxHkB9xeYPrXjvvpz6cqGgegXwUN3S7BA1Br93p,2mhkwGcjYUDGstwBtqquFWXichGUWS1qSTGqi25RMNKB,26746.30,0.00
9x6Lvdz3y6Dgrx7jxGaE2k9yb3Y4GJREy2ndtVvT9DMa,CWYwbZBkAc1JDNB4o2rB42u15RkHuJmKRwsuLHMu1que,26728.62,0.00
4f4ZX9Qf7Dwa651GxEhf7zDNdmSN5rTuzEX9Kn8EuiFR,Aem3hS88sBHX8fxDJaxvFyAH7QxkTNeZarBnZD8GT66U,26628.17,0.00
FVvackAp4rU5TFfuHveT3uA6Lwxs9B6TcuyyCvcFfVts,BwByvW9cf2haS4d7Pn4CSGYnRaYve4TaR3MQ9UstnnQZ,26623.24,0.00
